time_s,sig_1,sig_2,sig_3,sig_4,sig_5
5.1,0.3237555024355278,-0.4657406525868093,2.3372424525185425,0.0171871412362879,0.8643831495027838
5.15,0.4280915536730597,-0.2196301825655627,2.203603971049217,-0.0793759534709566,0.7388573563732956
5.2,0.2811917103754395,-0.3689880424955035,2.2527847892190884,-0.0902590524186546,0.8968640743143537
5.25,0.3503366546308215,-0.4881023837334025,2.395727145228276,-0.0773692729921219,0.7665169211237082
5.3,0.2913398172023231,-0.3276952544428091,2.2508450458926825,-0.1041190564428208,0.6468325875035359
5.35,0.3188111345888123,-0.4321319445766555,2.4904337736796904,-0.0756186441169385,0.6670221795512412
5.4,0.425585265866247,-0.5981041980213853,2.460573831489912,-0.037595636830361,0.7471812317851851
5.45,0.1910753731569259,-0.4517457375117029,2.393915052646012,-0.1534732196008845,0.7274320755866546
5.5,0.3716881265134011,-0.2607560049071024,2.2410387884005205,-0.1418284852077964,0.7641005579939086
5.55,0.3578481435814696,-0.4425487585615947,2.6349399462961216,-0.1430276983981554,0.7998308133604153
5.6,0.2939287639385073,-0.2116680711336044,2.6014337458413217,-0.0886149545617424,0.6857601409289356
5.65,0.2114355802709671,-0.1853969468512644,2.1471874424537924,-0.0692560613204408,0.8543850994956501
5.7,0.3112686545145475,0.0490552824292408,2.606988149815142,-0.145381608905705,0.7628344798815319
5.75,0.2778978779308593,-0.0461869358459624,2.6329926161717823,-0.1365602947017519,0.7413590629770759
5.8,0.3306200408712798,-0.0448536609947891,2.6201361833482983,-0.0517893099412048,0.7090557372499575
5.85,0.3067287437828539,-0.0017827385916543,2.6698530272223526,-0.0325720781013346,0.832550304498374
5.9,0.4534795532621476,0.0076510935800148,2.709032177607803,-0.0363256162559413,0.633830041801697
5.95,0.3293971683769376,-0.0447320318705842,2.95119050891002,-0.1517938597923039,0.843654337959317
6.0,0.2609516806528816,-0.0769085732291249,2.7184550266063594,-0.0481923140461104,0.8318622456107987
6.05,0.3673682148649433,0.0238935259326846,2.240286926704214,-0.1250994738665032,0.9588040015827004
6.1,0.3778228556358963,-0.1100426582814385,2.7654571809666084,-0.1162716227148574,0.9966866168757564
6.15,0.4947814143748634,-0.2879367823615366,2.866670570922412,-0.1007767689342629,0.9049167809920686
6.2,0.455047156499785,-0.2822245795580579,2.677807736796137,-0.0189457905269958,1.139046385889377
6.25,0.4342753204463431,0.0032735059811926,2.5598719875049185,-0.0583387111479447,1.1070707449120818
6.3,0.5665281019851466,-0.2110402547548553,2.918878917942382,-0.0288373224909558,1.1837924030523586
6.35,0.3605627326063824,-0.0500350685580053,2.8191380856142425,-0.1022622672702245,1.044692384812104
6.4,0.407043920519145,-0.1674769936392315,2.4097404945436467,-0.0898857509256191,1.0873969439713271
6.45,0.3648722700537303,-0.0161141469221442,2.639983219754115,-0.0576865952338171,1.0681189299694
6.5,0.3973710373617933,-0.0192538149891519,2.4956794057085494,0.0012763259993716,1.098166970068369
6.55,0.3004595031095226,0.1934810350588987,2.6354394605632185,-0.1140456089191272,1.1624453633580043
6.6,0.4361182761519526,0.217069663168888,2.418810637299189,-0.0794328577681179,0.9939437575730118
6.65,0.3716664771842989,0.21369347210838,2.8722048335586683,-0.079080892440171,0.980680718787834
6.7,0.251227292460117,0.1140998371126744,2.288507363426044,-0.1305529226212154,1.0841939226714885
6.75,0.2718432345259377,0.0144755778530666,2.98237593281842,-0.0297815890518056,1.0967792434822776
6.8,0.3704242739139358,0.0848034946505079,3.089454345550483,-0.1578567764141088,1.1676681536545843
6.85,0.4310897761161722,0.0669452474897568,2.6988012426845684,-0.0419161411469933,1.050618739112319
6.9,0.5365608153121735,-0.0015749723042348,2.6621012783314177,-0.086368770690623,1.0393980451153757
6.95,0.6508902345245737,0.1350978033414894,2.9886779804107064,-0.0656183837009637,1.1226884198161704
7.0,0.4954223131508246,0.0709914960223102,3.0970074910225893,-0.0382092411163483,1.1526054562505772
7.05,0.4072877093667127,0.0620289101802907,2.7132133998660244,-0.1100754144875005,1.0415801198268353
7.1,0.3089730322215539,0.275467824706559,2.7859428292842345,-0.0724017612077093,1.344422230077028
7.15,0.5053240257031737,0.1381809667827294,3.180592885185656,-0.0311244088676882,1.076079118940498
7.2,0.4011693363141512,-0.0285058744768,3.067133597029813,-0.1320923143467406,1.1028249392303435
7.25,0.3925278691692181,0.2459021342339442,2.9135318105927737,-0.0459030663898148,1.2455394018778472
7.3,0.3560179751223116,0.1350496971638487,2.9442905111543998,-0.0167882772199935,0.9825467004955434
7.35,0.3896622020968847,0.0728305108701397,3.335455742241823,-0.0881314098241124,1.1064055234129389
7.4,0.5142950180747637,0.0145856318065084,3.010221969843937,-0.0312913145887815,1.1438303954953235
7.45,0.4334528068473332,0.2278272708757776,2.895393333579164,-0.0759069711818154,1.059727357013354
7.5,0.4104989579238773,0.3121199805348596,3.0876793980617347,-0.1053233942461071,1.1051749010389202
7.55,0.3335399776782159,0.0836932498645504,3.194219401532038,-0.0926198667084316,1.0512806285926166
7.6,0.2706510436373983,0.2262433956347088,2.8641832668058926,-0.0415683269528323,1.1714624183704136
7.65,0.3571641265453287,0.2441222686720668,3.0420544167034085,-0.1192582623612276,1.186888977003632
7.7,0.3684470287282582,-0.0538986258147456,3.032725691048745,-0.1328606325200397,1.196159714537287
7.75,0.523326621542601,0.1192038951918586,3.106600472306345,-0.0997991002126281,1.199041745593531
7.8,0.3948329041637525,-0.1291642341087435,3.223344468552469,-0.0224553013783887,1.1932541689897458
7.85,0.4837860979035211,-0.0220689665924331,3.143459219459182,-0.0552997737517418,1.1013025722255978
7.9,0.3869838084001348,0.2785123605931467,3.2664583991497675,-0.0369521744109131,1.1620936229915464
7.95,0.3294423991195669,-0.1443866344342398,3.0393897279685524,-0.0309687717002514,1.1688499957488856
8.0,0.3419885415323438,0.2728765571659358,3.171893630295908,-0.0519177171466354,1.153327934161689
8.05,0.3310886549462718,0.3501140194018755,2.9584352912134,-0.0701730401145819,1.205764845025487
8.1,0.5801161550130505,0.1468123219715064,2.8945082479373774,-0.0885049864014755,1.1098598913096138
8.15,0.3289667240418619,0.2984047132848716,3.1525945745094344,-0.167652986364791,1.321549267978028
8.2,0.4698930737190207,0.204568837940188,3.024711127683019,-0.1315961521264325,1.1883453189827362
8.25,0.3363496459956473,0.1401001865464182,3.108458254919173,-0.1941376902571175,1.2026974240484911
8.3,0.5025254330623993,0.2200314928289522,2.9981905323419498,-0.1006757366193187,1.312058794504411
8.35,0.483704038769847,0.0722872237639037,2.899847264304597,-0.1941746180989823,1.2078181622951922
8.4,0.4172486737356005,0.1910935235246347,3.4107684011093027,-0.1326270661713811,1.3339973221056605
8.45,0.443545455239846,0.1516449851635902,2.929531912550967,-0.1435489830103103,1.1237325350861114
8.5,0.3827544764586055,-0.0101073201746637,2.9938743143917343,-0.1604847476014103,0.9897632489979442
8.55,0.4913048949628319,0.1903681598574558,3.4396507167796244,-0.1113723188835932,1.1842256237896909
8.6,0.4072395456556164,0.1947082006282473,3.1386202754874684,-0.1479855558585666,1.1116677451962194
8.65,0.3229838011214234,0.2580366884829642,3.062183599077434,-0.0919638170945523,1.0869135320151866
8.7,0.3007852370924646,0.1339809247016575,3.089557072962537,-0.0656355480484717,1.081443239830111
8.75,0.4072199916537876,0.3088549555566168,2.83637337924234,-0.2124106356686692,1.1389633098500378
8.8,0.5402369376025548,0.4892753437786024,2.879422531360681,-0.1858686788018269,1.1211629974623811
8.85,0.4201926520414171,0.2880418040936274,3.1041624267898165,-0.2409920712063809,1.115440682259602
8.9,0.3971840683564523,0.3441851615404639,2.8595525067057777,-0.0914612515388985,1.1530536711546062
8.95,0.4473672147050909,0.425767746874657,2.54587738339626,-0.110880753649705,1.1249589519081364
9.0,0.5669199969872092,0.044800553643335,2.610159912710173,-0.1051874719298155,1.1966991901894248
9.05,0.4968459122751065,0.070960501902815,2.887699476978759,-0.1421194277228744,1.1074479172919862
9.1,0.4316439178694427,0.0919996621221102,2.721905592620299,-0.0909811812407205,1.080445122128195
9.15,0.5721075946839381,0.0196537277785828,3.108127275862004,-0.174930567451326,1.2135532130849866
9.2,0.5420082022520635,0.0694007978946829,2.5956588246828747,-0.1546324398405717,1.1551376279564975
9.25,0.6602530991237767,0.0888744927376462,2.844057947610051,-0.1127864698767723,1.164944885228393
9.3,0.5541215147740132,-0.1210284495408157,2.734024423404549,-0.1119029013200004,1.303192257827854
9.35,0.4358047492372876,0.1574341543125522,2.792484782965866,-0.1124750020304842,1.2352591855780823
9.4,0.4227587459879899,0.0808480247130044,2.490230693515823,-0.1276257974869926,1.0792985791045586
9.45,0.6712040348608117,0.0441819481079006,2.5809015194309444,-0.080218716923924,1.1363708574153604
9.5,0.7017451909861945,0.1476533592137903,2.8814566525341188,-0.1727326260503217,1.1425687048902835
9.55,0.5361372793906547,0.0044087679835505,2.6684232374976684,-0.1842626211935303,1.1772979733039102
9.6,0.5141981413960434,0.0288107006925921,2.889329989359757,-0.1062751583178294,1.2390240413656204
9.65,0.6964888774075255,-0.084018201153863,2.711855876551541,-0.1837728142306658,1.145515053704304
9.7,0.5113903482499607,-0.2972358482564107,2.889015013163548,-0.1441625837637224,1.065269838084169
9.75,0.5016353709125725,-0.1386289637805651,2.717888301614118,-0.1509041330228046,1.1094632317264967
9.8,0.605938129923065,0.0623758249603968,2.779948520713693,-0.102472455606483,1.231763542773734
9.85,0.523871836333344,-0.1839667938519203,2.6174854094622786,-0.0348202884430595,1.0634272057354526
9.9,0.56094369968524,-0.2778374213602965,2.791305304641161,-0.0701725323367704,0.9836037197504968
9.95,0.5222559184966018,-0.0506543417689872,3.0651172221866787,-0.1164668889791504,1.1413472311823456
10.0,0.5698629170095016,-0.2157309807793317,2.859750676083019,-0.1472590708410467,0.916359891058231
10.05,0.6799382664108884,-0.1087670491908886,3.134323407604023,-0.1438487167852462,1.0102658048936302
10.1,0.5735275860949582,-0.0296032024719928,3.081494255078639,-0.1060625331927699,1.0929924375323317
10.15,0.6329531777551642,-0.1710348297975097,3.0528009003036547,-0.0610498399217934,0.8884434451506862
10.2,0.3999545342187423,-0.0411191271969483,2.8384502415021986,-0.1044179837783024,1.0773478475060094
10.25,0.5598778800677718,-0.0778407018456233,2.9377373715247157,-0.1005511444438639,1.0464711080391174
10.3,0.4854465301483934,-0.3386534285968567,3.133813916555232,-0.0488509281049853,1.148882397075325
10.35,0.4159569460382372,-0.2071516383695227,2.756402828008982,0.0088782207654,1.112674167101042
10.4,0.4183181960072165,-0.2955688426099873,2.866734251416837,-0.0138115926677755,1.0270687306824424
10.45,0.4292698985845958,-0.4472986378366353,3.0495217089745883,-0.0032071536149418,0.8524871090088523
10.5,0.548555244373237,-0.3972753793571414,2.9900363899846334,-0.0061986762700113,0.8961909308243908
10.55,0.34216863130829,-0.2603134113391558,3.44213150329425,0.0047152783924617,1.1100110963337086
10.6,0.4399175466787467,-0.3320784190557468,3.186661945250702,-0.0853471853006386,0.8585552111761414
10.65,0.3972112586535388,-0.5365014892527147,3.1566213236277503,0.0012199937684201,0.812983820373556
10.7,0.4075254694739908,-0.4853171572156499,3.0802673557718148,-0.0212550970865423,0.7199057978617787
10.75,0.5250619457385703,-0.4091040157928302,3.096716557627715,-0.0229435826095215,0.7523955358433827
10.8,0.478975985840322,-0.4333484119134204,3.0356527507207764,0.0358156747162128,0.6830221429752713
10.85,0.5767291758179354,-0.4430041195747004,3.150811820534104,0.0721768356297079,0.8018084740541562
10.9,0.4655558197955659,-0.2935159229629592,3.5767816475920915,-0.0435019289233859,0.8503798348946574
10.95,0.4282157131723594,-0.3066855895390859,3.160337899115848,-0.0441198150762359,0.8664799055132386
11.0,0.4746824859698955,-0.3883855123808528,3.219772390836208,-0.0320374398658907,0.7662451625729512
11.05,0.5081870835109705,-0.3862691358496117,3.205083724319184,-0.0139448357293601,0.91700393524907
11.1,0.5075098489903371,-0.3538121301546597,3.200988469996411,0.011858466920947,0.973451338607724
11.15,0.3800513283583144,-0.6077926026580276,2.9001388641112382,-0.0409331084135206,0.811497671133113
11.2,0.4715840575971171,-0.372274444041026,2.984995590127277,-0.0820286751482937,0.8895270423775612
11.25,0.4919740858535228,-0.5647111155744018,2.9607443044355106,-0.0753585146238111,1.0334823775002686
11.3,0.7043435597228185,-0.313478364723551,3.293331731916421,0.007729168096631,0.9497015393494423
11.35,0.6821327453337305,-0.5971990836475064,2.8043139818352207,-0.0545656225653917,0.9472921520864946
11.4,0.464830834626058,-0.400070469181577,3.0230076682589564,-0.0473000023130666,0.911350267731482
11.45,0.5311905855979642,-0.6518537188550044,3.136209163656264,-0.082708433161044,0.8972687582614773
11.5,0.4341983226924083,-0.5824474836732673,3.094360825752823,-0.0022805284783951,1.0211996268406294
11.55,0.502828042315914,-0.4456835951605683,2.817415154599999,-0.0294131367973236,0.9399426788095812
11.6,0.5493352922600074,-0.3909195334964837,2.9918021851341368,-0.0342089450908189,0.8640482201740547
11.65,0.6071261503682926,-0.3183548258161867,2.518717662050591,-0.0152260148684393,0.9492762621109908
11.7,0.4563628202804389,-0.2615962050583697,3.0500491512062258,-0.0422755468724908,0.9198287162975668
11.75,0.4494671268237933,-0.1916373889409509,2.937313305181503,-0.0929740569496287,0.9505646833697532
11.8,0.3154316679187582,-0.1204699052123501,2.6887467221133905,-0.0544742613570934,0.8640385846788294
11.85,0.4621947816694196,-0.2454025133455194,3.0023112425698297,-0.0104962994830226,0.8354686679183099
11.9,0.3643721401376412,-0.2187885085057318,2.887097821716728,0.0035369794387104,0.8620034161785616
11.95,0.3692222152958538,-0.0921726449497771,2.949536391339412,0.1171130100332998,0.9066968023845824
12.0,0.3217050399930849,-0.0290302129219311,2.8975133115219824,0.0152786453101384,0.9067659867881848
12.05,0.3700093885418909,-0.1236632959939656,2.8665054301151525,-0.0597460548038777,0.9781890258618364
12.1,0.227790642583342,-0.1454605080397266,2.78531345298204,0.0437276642943223,0.9512311479746672
12.15,0.2116759665880835,-0.1663089830274974,3.1091243774901645,0.0270149838059225,0.9201710749765432
12.2,0.5123217575282033,-0.2410458444765671,2.900462648160768,-0.0926591916837153,1.0120420803007772
12.25,0.2269075280962632,-0.1112924983517642,2.814138653013768,-0.0631855705762761,1.0578880315995172
12.3,0.2268312215876792,-0.0154821075313293,2.857988117915071,-0.0684109138762299,0.9711295400663332
12.35,0.4688418150654261,-0.0516936863405957,2.983236180634595,0.0223496435966925,0.96511087077471
12.4,0.6105052253623195,-0.0594018843176251,2.9305373707426723,0.0148543712509496,1.0448716805247589
12.45,0.31081234256276,0.2029770859405843,3.0677369940654104,-0.0222954244409251,0.9099871907588548
12.5,0.3476890492669837,0.0267460421537857,3.0373496319185147,-0.0227928713026668,1.0554565201438626
12.55,0.4339662335989349,0.2268811785283439,3.035250829804709,0.0258152984853324,0.97266021037353
12.6,0.5978897610250626,-0.0017092075811331,3.086659208357258,0.0330746763372954,1.074551873183745
12.65,0.3737469041364069,0.1028368999973943,3.171077597426261,-0.0316430585425175,1.0190446934660284
12.7,0.3987629723089221,-0.0275335184318242,2.818160857951108,0.0336491710204441,1.026684519349318
12.75,0.5078020512246973,-0.0962164478005893,2.9596276360480798,0.0687565262064288,1.0227390519832793
12.8,0.5055117522255358,-0.1112686070612029,2.762165469399928,0.0549528433764081,1.0070682178436163
12.85,0.4444349510402813,-0.0638426261071063,2.7887533436707344,-0.0198758359960728,0.9671482567415703
12.9,0.4390107552041396,-0.14130646459695,2.814231460089621,0.0370658393108598,1.2151552149316178
12.95,0.3372277586616319,-0.3604426599285036,2.804985358187444,-0.0327432817873223,1.016584558829788
13.0,0.4294103274417649,-0.2285574641326135,2.735605778995635,-0.0275256641183576,1.1391491768430329
13.05,0.4127493361667695,-0.3016542049794377,2.721374346007252,-0.0396558893609739,0.9748413989660438
13.1,0.4416442609836558,-0.492901653733423,2.567971335720119,0.0590920042895873,1.1199253167831096
13.15,0.3693643662867329,-0.2535716415515479,2.567084424494818,-0.0387840547172314,1.0517752524270256
13.2,0.4505112762565513,-0.2324420151217909,2.3215949469005244,-0.0812876267501808,0.9852908529137396
13.25,0.5204642703721586,-0.2165921868135411,2.4640661731409,-0.06764677218383,1.0100916665423652
13.3,0.4589530205460907,0.0047310398540597,2.484072725450819,-0.0131406125109434,0.9929132713189872
13.35,0.485245843137778,-0.2766928651112251,2.466227471375531,0.0280190606263092,1.1401131112484548
13.4,0.4659537000167307,-0.2884682657883188,2.623164404446263,-0.0409048039478582,1.0360737632567307
13.45,0.4783893937462578,-0.1756979477329871,2.715625322411318,0.0376665248354156,0.9359931113168434
13.5,0.4174455326789035,-0.2391920029359715,2.5485363928915543,-0.0102932763592609,1.1348806915902672
13.55,0.4935378512756423,-0.1958380246895578,2.5431929674604143,-0.0314592838613867,0.9894886352708646
13.6,0.4620890115622832,-0.0784395751285255,2.919516224638592,-0.0284979745811112,0.9077805382109456
13.65,0.6580470437288798,-0.1874468988464038,2.6956193135014157,-0.0261695333453488,0.9594345116712736
13.7,0.6459338927712401,-0.0080092730795685,2.634664048813878,-0.0226349761004409,0.9520795597581312
13.75,0.5681495523054871,-0.1811158751129001,2.765107226822245,-0.016087373466116,0.9189233785962002
13.8,0.4902553760989517,-0.1788145902420737,2.9454609575825392,0.0116076953542851,0.88406765643075
13.85,0.4573232014150714,-0.2542147304763774,2.8855752397596,-0.0557930029397998,1.1067347388911644
13.9,0.6663206496499599,-0.6220304585935913,2.8994043743990003,-0.0250517890280724,1.006566772466089
13.95,0.5835610494328729,-0.5454053177593712,2.8705988039946733,-0.0411878413079866,0.992727809440246
14.0,0.5923953791364516,-0.3180075637303841,2.83343957749778,0.0214767611378928,1.0117145026089491
14.05,0.3936873554809431,-0.3078307172970924,3.3166795655153534,-0.0243115462175398,0.940522780591057
14.1,0.6196444558738927,-0.5170337821726507,2.564780549713332,0.0438088922717225,0.971906213746009
14.15,0.6058524374536107,-0.2284116702480067,2.8385983490384934,0.0379533321017289,0.958509755678612
