x,y,z,timestamp
0.1,0.0,0.4,2025-12-11T15:35:59.159+00:00
0.0,0.1,-0.2,2025-12-11T15:35:59.242+00:00
0.0,0.0,0.0,2025-12-11T15:36:00.074+00:00
-0.1,0.1,0.0,2025-12-11T15:36:00.741+00:00
0.0,0.0,0.1,2025-12-11T15:36:01.407+00:00
0.1,0.0,0.2,2025-12-11T15:36:02.515+00:00
-0.1,0.0,0.2,2025-12-11T15:36:03.207+00:00
0.0,0.0,0.0,2025-12-11T15:34:57.162+00:00
-0.4,0.1,-0.1,2025-12-11T15:34:57.267+00:00
-0.1,0.1,-0.2,2025-12-11T15:34:57.36+00:00
0.0,0.2,-0.30000000000000004,2025-12-11T15:34:57.458+00:00
0.1,-0.2,0.2,2025-12-11T15:34:57.537+00:00
0.0,-0.2,-0.30000000000000004,2025-12-11T15:34:57.653+00:00
-0.1,0.0,-0.4,2025-12-11T15:34:57.757+00:00
0.2,-0.1,-0.1,2025-12-11T15:34:57.836+00:00
0.1,0.0,0.30000000000000004,2025-12-11T15:35:01.729+00:00
0.0,0.0,-0.1,2025-12-11T15:35:01.811+00:00
-0.1,0.0,0.30000000000000004,2025-12-11T15:35:01.898+00:00
0.0,0.0,0.30000000000000004,2025-12-11T15:35:02.461+00:00
0.0,0.1,-0.1,2025-12-11T15:35:02.553+00:00
-0.1,0.1,0.1,2025-12-11T15:35:04.623+00:00
0.1,0.0,-0.1,2025-12-11T15:35:04.694+00:00
0.0,0.0,0.0,2025-12-11T15:35:04.773+00:00
-0.1,0.0,0.1,2025-12-11T15:35:05.044+00:00
0.0,0.0,0.2,2025-12-11T15:35:05.264+00:00
-0.1,0.0,-0.1,2025-12-11T15:35:08.421+00:00
0.0,0.0,-0.30000000000000004,2025-12-11T15:34:58.035+00:00
0.0,0.0,0.0,2025-12-11T15:34:58.958+00:00
0.2,0.0,-0.2,2025-12-11T15:34:59.867+00:00
-0.1,0.0,-0.1,2025-12-11T15:35:00.838+00:00
0.0,0.0,-0.2,2025-12-11T15:35:00.911+00:00
-0.1,0.0,0.0,2025-12-11T15:35:01.49+00:00
0.1,0.0,0.1,2025-12-11T15:35:02.348+00:00
0.0,0.0,0.0,2025-12-11T15:35:03.077+00:00
0.30000000000000004,0.1,0.0,2025-12-11T15:35:04.15+00:00
0.1,0.1,0.4,2025-12-11T15:35:04.255+00:00
0.0,0.0,0.0,2025-12-11T15:35:04.526+00:00
0.0,0.0,-0.2,2025-12-11T15:35:06.735+00:00
0.0,0.0,0.0,2025-12-11T15:35:06.96+00:00
0.1,0.0,0.2,2025-12-11T15:35:07.044+00:00
0.0,0.0,0.1,2025-12-11T15:35:08.051+00:00
0.0,-0.1,-0.2,2025-12-11T15:34:59.04+00:00
0.0,0.0,-0.2,2025-12-11T15:34:59.231+00:00
0.0,0.0,-0.1,2025-12-11T15:34:59.679+00:00
-0.1,0.0,0.0,2025-12-11T15:35:00.408+00:00
0.0,0.0,-0.1,2025-12-11T15:35:00.49+00:00
0.0,0.0,-0.2,2025-12-11T15:35:01.172+00:00
0.1,0.0,-0.1,2025-12-11T15:35:02.919+00:00
0.0,0.0,0.1,2025-12-11T15:35:03.423+00:00
0.2,-0.1,0.0,2025-12-11T15:35:03.619+00:00
0.1,0.0,-0.1,2025-12-11T15:35:03.79+00:00
0.1,-0.1,0.0,2025-12-11T15:35:04.443+00:00
0.1,-0.4,-0.30000000000000004,2025-12-11T15:34:58.237+00:00
0.0,-0.1,-0.2,2025-12-11T15:34:58.353+00:00
0.0,0.1,0.0,2025-12-11T15:35:01.354+00:00
0.0,0.1,0.1,2025-12-11T15:35:03.701+00:00
0.1,0.0,-0.1,2025-12-11T15:35:03.875+00:00
-0.1,-0.1,-0.1,2025-12-11T15:35:04.354+00:00
0.1,0.0,0.0,2025-12-11T15:35:04.954+00:00
0.0,0.0,0.0,2025-12-11T15:35:06.435+00:00
0.0,0.1,0.8,2025-12-11T15:34:57.941+00:00
0.1,0.0,0.1,2025-12-11T15:35:00.325+00:00
0.2,0.0,0.0,2025-12-11T15:35:01.088+00:00
0.0,0.0,-0.2,2025-12-11T15:35:01.62+00:00
0.0,0.0,-0.1,2025-12-11T15:35:05.656+00:00
0.0,0.0,0.0,2025-12-11T15:35:05.986+00:00
-0.1,0.0,0.1,2025-12-11T15:35:06.077+00:00
0.0,0.0,0.0,2025-12-11T15:35:07.418+00:00
0.1,0.0,0.0,2025-12-11T15:35:08.23+00:00
0.1,0.0,0.0,2025-12-11T15:34:59.502+00:00
-0.1,0.1,0.1,2025-12-11T15:35:00.082+00:00
-0.1,0.0,0.2,2025-12-11T15:35:00.158+00:00
0.2,0.0,0.2,2025-12-11T15:35:00.58+00:00
0.0,-0.1,0.1,2025-12-11T15:35:01.255+00:00
0.1,0.0,-0.2,2025-12-11T15:35:02.261+00:00
-0.1,0.0,0.0,2025-12-11T15:35:02.837+00:00
-0.1,0.1,0.2,2025-12-11T15:35:02.994+00:00
0.1,0.0,-0.1,2025-12-11T15:35:03.237+00:00
-0.30000000000000004,0.0,-0.1,2025-12-11T15:35:04.057+00:00
0.1,0.0,0.0,2025-12-11T15:35:05.463+00:00
0.0,-0.1,0.0,2025-12-11T15:34:58.146+00:00
-0.1,-0.1,-0.1,2025-12-11T15:34:59.415+00:00
0.1,0.1,0.0,2025-12-11T15:34:59.582+00:00
0.0,0.0,-0.1,2025-12-11T15:35:00.669+00:00
-0.1,0.0,-0.2,2025-12-11T15:35:01.993+00:00
-0.4,0.0,-0.1,2025-12-11T15:35:03.966+00:00
0.0,0.0,-0.1,2025-12-11T15:35:04.859+00:00
0.0,0.0,0.0,2025-12-11T15:35:05.355+00:00
0.0,0.0,-0.1,2025-12-11T15:35:07.137+00:00
0.0,0.0,0.2,2025-12-11T15:35:01.005+00:00
-0.1,0.0,-0.1,2025-12-11T15:35:02.07+00:00
0.1,0.0,0.2,2025-12-11T15:35:02.165+00:00
0.0,0.0,0.1,2025-12-11T15:35:03.329+00:00
-0.1,0.0,0.0,2025-12-11T15:35:03.525+00:00
0.0,0.0,-0.30000000000000004,2025-12-11T15:35:05.151+00:00
0.0,0.0,0.2,2025-12-11T15:35:05.548+00:00
0.0,0.0,-0.1,2025-12-11T15:35:06.274+00:00
0.0,0.0,0.1,2025-12-11T15:35:06.353+00:00
-0.1,0.0,0.1,2025-12-11T15:35:07.697+00:00
-0.1,0.1,-0.2,2025-12-11T15:34:58.449+00:00
0.0,0.0,0.0,2025-12-11T15:34:59.333+00:00
-0.2,-0.1,0.0,2025-12-11T15:34:59.766+00:00
0.0,0.0,-0.1,2025-12-11T15:35:00.241+00:00
-0.1,0.0,0.0,2025-12-11T15:35:00.763+00:00
-0.1,0.0,0.0,2025-12-11T15:35:02.632+00:00
0.1,0.0,0.0,2025-12-11T15:35:02.735+00:00
0.1,0.0,0.30000000000000004,2025-12-11T15:35:06.639+00:00
-0.1,0.0,0.0,2025-12-11T15:35:06.864+00:00
0.0,0.0,-0.1,2025-12-11T15:35:07.781+00:00
0.0,0.0,-0.1,2025-12-11T15:35:07.964+00:00
0.1,0.0,0.0,2025-12-11T15:35:09.062+00:00
0.0,0.0,0.1,2025-12-11T15:35:09.811+00:00
0.0,0.0,0.0,2025-12-11T15:35:10.583+00:00
0.0,0.0,0.0,2025-12-11T15:35:06.188+00:00
-0.2,0.0,0.1,2025-12-11T15:35:08.854+00:00
0.0,0.0,0.0,2025-12-11T15:35:10.282+00:00
-0.1,0.0,0.0,2025-12-11T15:35:11.119+00:00
-0.2,0.1,0.0,2025-12-11T15:35:11.867+00:00
0.0,0.0,-0.1,2025-12-11T15:35:12.15+00:00
0.0,-0.1,0.1,2025-12-11T15:35:12.466+00:00
0.0,0.0,-0.1,2025-12-11T15:35:14.356+00:00
0.0,0.0,-0.1,2025-12-11T15:35:07.227+00:00
-0.1,0.0,0.0,2025-12-11T15:35:07.588+00:00
0.0,-0.1,-0.1,2025-12-11T15:35:08.326+00:00
0.0,0.0,-0.1,2025-12-11T15:35:08.973+00:00
0.1,0.1,0.0,2025-12-11T15:35:12.346+00:00
-0.1,0.0,0.1,2025-12-11T15:35:16.223+00:00
0.1,0.0,0.1,2025-12-11T15:35:07.509+00:00
-0.1,0.1,0.2,2025-12-11T15:35:08.504+00:00
0.0,0.0,-0.1,2025-12-11T15:35:09.512+00:00
0.0,-0.1,-0.1,2025-12-11T15:35:12.254+00:00
-0.1,0.0,-0.1,2025-12-11T15:35:12.544+00:00
0.1,0.0,0.1,2025-12-11T15:35:13.351+00:00
-0.1,0.0,-0.2,2025-12-11T15:35:13.448+00:00
0.0,0.0,0.1,2025-12-11T15:35:16.479+00:00
-0.1,0.0,-0.2,2025-12-11T15:35:08.602+00:00
0.1,0.0,0.2,2025-12-11T15:35:09.157+00:00
0.0,-0.1,-0.2,2025-12-11T15:35:10.102+00:00
0.1,0.0,0.0,2025-12-11T15:35:11.969+00:00
0.0,0.0,0.2,2025-12-11T15:35:12.051+00:00
0.1,0.0,0.2,2025-12-11T15:35:12.994+00:00
0.0,0.0,0.1,2025-12-11T15:35:14.001+00:00
0.0,0.0,0.0,2025-12-11T15:35:14.539+00:00
0.0,0.0,-0.1,2025-12-11T15:35:15.57+00:00
0.0,0.0,-0.2,2025-12-11T15:35:16.057+00:00
0.0,0.1,0.1,2025-12-11T15:35:08.135+00:00
0.0,0.0,-0.1,2025-12-11T15:35:09.338+00:00
0.0,0.0,0.0,2025-12-11T15:35:09.42+00:00
-0.30000000000000004,0.0,0.4,2025-12-11T15:35:11.311+00:00
0.0,-0.1,-0.30000000000000004,2025-12-11T15:35:11.694+00:00
0.0,0.0,0.1,2025-12-11T15:35:11.776+00:00
0.0,0.0,0.0,2025-12-11T15:35:12.626+00:00
0.0,0.0,0.2,2025-12-11T15:35:13.542+00:00
0.0,0.0,0.0,2025-12-11T15:35:13.807+00:00
0.0,0.0,0.1,2025-12-11T15:35:15.018+00:00
0.0,0.0,-0.1,2025-12-11T15:35:15.098+00:00
0.1,0.0,0.1,2025-12-11T15:35:08.682+00:00
0.1,0.0,0.0,2025-12-11T15:35:08.764+00:00
0.0,-0.1,-0.2,2025-12-11T15:35:10.007+00:00
0.0,0.0,0.0,2025-12-11T15:35:10.665+00:00
0.0,0.0,0.0,2025-12-11T15:35:10.909+00:00
0.1,0.0,0.1,2025-12-11T15:35:13.624+00:00
0.0,0.0,0.2,2025-12-11T15:35:14.268+00:00
0.0,0.0,0.1,2025-12-11T15:35:14.447+00:00
0.0,0.0,0.0,2025-12-11T15:35:15.369+00:00
0.0,0.0,0.0,2025-12-11T15:35:15.781+00:00
0.0,0.0,0.1,2025-12-11T15:35:09.721+00:00
0.0,0.0,0.0,2025-12-11T15:35:10.48+00:00
0.0,0.0,0.0,2025-12-11T15:35:10.74+00:00
0.1,-0.1,-0.1,2025-12-11T15:35:11.612+00:00
-0.1,0.0,0.1,2025-12-11T15:35:12.706+00:00
0.0,0.1,0.2,2025-12-11T15:35:13.905+00:00
0.0,0.0,-0.1,2025-12-11T15:35:14.083+00:00
0.0,0.0,0.0,2025-12-11T15:35:15.185+00:00
0.0,0.0,0.0,2025-12-11T15:35:15.271+00:00
0.0,0.0,0.1,2025-12-11T15:35:15.687+00:00
0.0,0.1,0.1,2025-12-11T15:35:16.14+00:00
-0.2,0.1,0.0,2025-12-11T15:35:11.046+00:00
0.1,0.0,-0.30000000000000004,2025-12-11T15:35:11.203+00:00
0.0,0.0,-0.2,2025-12-11T15:35:12.918+00:00
-0.1,0.0,0.0,2025-12-11T15:35:13.092+00:00
-0.1,-0.1,-0.30000000000000004,2025-12-11T15:35:13.719+00:00
0.0,0.0,0.0,2025-12-11T15:35:15.873+00:00
0.0,-0.1,-0.30000000000000004,2025-12-11T15:35:16.738+00:00
0.0,0.0,-0.1,2025-12-11T15:35:17.257+00:00
-0.1,0.0,0.1,2025-12-11T15:35:17.347+00:00
0.0,0.0,-0.1,2025-12-11T15:35:17.757+00:00
0.0,0.0,0.0,2025-12-11T15:35:17.835+00:00
-0.1,0.0,0.0,2025-12-11T15:35:18.095+00:00
0.0,0.0,0.2,2025-12-11T15:35:09.909+00:00
0.0,0.0,0.2,2025-12-11T15:35:10.375+00:00
0.1,0.0,-0.1,2025-12-11T15:35:10.819+00:00
0.30000000000000004,0.0,0.2,2025-12-11T15:35:11.518+00:00
0.0,0.0,0.0,2025-12-11T15:35:13.19+00:00
0.0,0.0,-0.1,2025-12-11T15:35:14.177+00:00
0.0,0.0,0.0,2025-12-11T15:35:14.91+00:00
0.0,0.0,0.0,2025-12-11T15:35:17.446+00:00
0.1,0.0,0.0,2025-12-11T15:35:17.55+00:00
0.0,0.0,-0.1,2025-12-11T15:35:14.639+00:00
0.0,0.0,0.0,2025-12-11T15:35:14.73+00:00
0.0,0.0,0.0,2025-12-11T15:35:14.82+00:00
0.0,0.0,0.1,2025-12-11T15:35:16.308+00:00
0.1,0.0,0.1,2025-12-11T15:35:18.196+00:00
0.0,0.0,0.1,2025-12-11T15:35:18.884+00:00
0.0,0.0,0.2,2025-12-11T15:35:21.098+00:00
0.0,0.0,0.2,2025-12-11T15:35:16.573+00:00
-0.1,0.0,0.0,2025-12-11T15:35:18.003+00:00
0.0,0.0,0.0,2025-12-11T15:35:18.717+00:00
0.0,0.0,0.1,2025-12-11T15:35:19.376+00:00
0.0,0.0,-0.1,2025-12-11T15:35:19.475+00:00
0.0,0.0,-0.30000000000000004,2025-12-11T15:35:21.003+00:00
0.0,0.0,-0.1,2025-12-11T15:35:21.944+00:00
0.0,0.0,0.0,2025-12-11T15:35:15.957+00:00
0.0,0.0,-0.2,2025-12-11T15:35:16.83+00:00
0.0,-0.1,-0.1,2025-12-11T15:35:16.914+00:00
0.1,0.0,0.0,2025-12-11T15:35:17.007+00:00
0.1,0.0,0.1,2025-12-11T15:35:17.65+00:00
0.0,0.0,0.0,2025-12-11T15:35:20.811+00:00
0.0,0.0,0.0,2025-12-11T15:35:21.183+00:00
0.0,0.0,-0.1,2025-12-11T15:35:22.352+00:00
0.0,0.0,0.0,2025-12-11T15:35:23.254+00:00
0.0,0.1,0.2,2025-12-11T15:35:25.572+00:00
0.0,0.0,-0.1,2025-12-11T15:35:16.388+00:00
0.0,0.1,0.0,2025-12-11T15:35:19.926+00:00
-0.1,0.0,0.1,2025-12-11T15:35:20.018+00:00
0.0,0.0,-0.2,2025-12-11T15:35:20.465+00:00
0.0,0.0,0.0,2025-12-11T15:35:21.564+00:00
0.0,0.1,0.30000000000000004,2025-12-11T15:35:22.034+00:00
0.0,0.0,-0.1,2025-12-11T15:35:22.537+00:00
0.0,0.0,0.0,2025-12-11T15:35:23.459+00:00
0.0,0.0,0.0,2025-12-11T15:35:23.969+00:00
0.0,-0.1,-0.30000000000000004,2025-12-11T15:35:25.485+00:00
0.1,0.0,0.0,2025-12-11T15:35:17.918+00:00
0.0,0.0,0.0,2025-12-11T15:35:18.365+00:00
0.0,0.0,0.1,2025-12-11T15:35:18.978+00:00
0.0,0.0,0.0,2025-12-11T15:35:19.064+00:00
0.0,0.0,0.0,2025-12-11T15:35:19.271+00:00
0.0,0.0,0.1,2025-12-11T15:35:20.361+00:00
-0.1,0.0,0.1,2025-12-11T15:35:21.27+00:00
0.1,0.0,-0.1,2025-12-11T15:35:22.138+00:00
0.0,0.0,0.0,2025-12-11T15:35:23.37+00:00
0.0,0.1,0.1,2025-12-11T15:35:17.076+00:00
0.0,0.0,0.0,2025-12-11T15:35:17.166+00:00
0.1,0.0,0.0,2025-12-11T15:35:21.756+00:00
-0.1,0.0,0.0,2025-12-11T15:35:22.698+00:00
0.0,0.0,-0.2,2025-12-11T15:35:22.784+00:00
0.0,0.0,0.2,2025-12-11T15:35:22.869+00:00
0.0,0.0,0.1,2025-12-11T15:35:25.297+00:00
0.0,0.0,-0.1,2025-12-11T15:35:18.285+00:00
0.0,0.0,0.0,2025-12-11T15:35:18.451+00:00
0.1,0.0,0.0,2025-12-11T15:35:18.562+00:00
0.0,0.0,0.0,2025-12-11T15:35:18.8+00:00
0.0,0.0,-0.1,2025-12-11T15:35:19.58+00:00
0.0,0.0,0.0,2025-12-11T15:35:19.659+00:00
0.0,0.0,0.0,2025-12-11T15:35:21.645+00:00
-0.1,0.0,0.2,2025-12-11T15:35:24.68+00:00
0.0,-0.1,-0.1,2025-12-11T15:35:25.015+00:00
0.0,0.0,-0.1,2025-12-11T15:35:25.196+00:00
0.0,0.0,-0.2,2025-12-11T15:35:25.756+00:00
0.1,0.0,0.1,2025-12-11T15:35:30.315+00:00
-0.1,0.0,0.0,2025-12-11T15:35:18.631+00:00
0.0,-0.1,-0.2,2025-12-11T15:35:19.181+00:00
0.0,0.0,-0.1,2025-12-11T15:35:20.183+00:00
0.0,0.0,0.0,2025-12-11T15:35:20.26+00:00
0.0,0.0,0.1,2025-12-11T15:35:20.591+00:00
0.0,0.0,0.0,2025-12-11T15:35:20.683+00:00
0.0,0.0,0.1,2025-12-11T15:35:20.897+00:00
-0.1,-0.1,-0.4,2025-12-11T15:35:23.868+00:00
0.0,0.0,0.2,2025-12-11T15:35:24.172+00:00
-0.1,0.0,-0.2,2025-12-11T15:35:24.257+00:00
-0.1,0.0,0.1,2025-12-11T15:35:25.103+00:00
0.0,0.0,0.2,2025-12-11T15:35:26.289+00:00
0.0,0.0,0.1,2025-12-11T15:35:31.175+00:00
0.0,0.0,0.1,2025-12-11T15:35:21.458+00:00
0.0,-0.1,0.1,2025-12-11T15:35:22.241+00:00
0.0,0.0,0.0,2025-12-11T15:35:23.674+00:00
0.0,0.0,0.2,2025-12-11T15:35:30.393+00:00
0.0,0.0,-0.1,2025-12-11T15:35:31.095+00:00
0.0,0.0,-0.1,2025-12-11T15:35:32.064+00:00
0.0,0.0,-0.1,2025-12-11T15:35:32.278+00:00
0.1,0.0,0.1,2025-12-11T15:35:20.108+00:00
0.0,0.0,-0.1,2025-12-11T15:35:21.364+00:00
0.0,0.0,-0.1,2025-12-11T15:35:21.841+00:00
0.0,0.0,0.1,2025-12-11T15:35:22.447+00:00
0.1,0.0,-0.1,2025-12-11T15:35:22.982+00:00
0.0,-0.1,-0.1,2025-12-11T15:35:24.367+00:00
0.0,-0.1,0.2,2025-12-11T15:35:25.396+00:00
0.0,0.0,0.1,2025-12-11T15:35:32.178+00:00
0.0,-0.1,0.1,2025-12-11T15:35:33.929+00:00
0.1,0.0,0.1,2025-12-11T15:35:34.301+00:00
0.1,0.0,0.0,2025-12-11T15:35:34.683+00:00
0.0,0.0,0.0,2025-12-11T15:35:34.775+00:00
0.0,0.0,0.0,2025-12-11T15:35:34.93+00:00
0.0,0.0,-0.1,2025-12-11T15:35:23.064+00:00
0.0,0.0,-0.1,2025-12-11T15:35:23.566+00:00
0.0,0.0,-0.2,2025-12-11T15:35:25.839+00:00
0.0,0.0,0.1,2025-12-11T15:35:29.678+00:00
0.0,0.0,-0.1,2025-12-11T15:35:31.44+00:00
0.0,0.0,-0.1,2025-12-11T15:35:32.738+00:00
0.0,0.1,0.0,2025-12-11T15:35:34.397+00:00
-0.1,0.1,0.2,2025-12-11T15:35:23.16+00:00
0.0,0.0,0.1,2025-12-11T15:35:23.773+00:00
0.1,0.1,0.30000000000000004,2025-12-11T15:35:24.055+00:00
0.1,0.0,0.0,2025-12-11T15:35:24.574+00:00
-0.1,0.0,-0.2,2025-12-11T15:35:30.159+00:00
0.0,0.0,0.0,2025-12-11T15:35:30.747+00:00
0.1,0.0,-0.1,2025-12-11T15:35:32.654+00:00
0.1,0.0,0.1,2025-12-11T15:35:33.333+00:00
0.0,-0.1,-0.4,2025-12-11T15:35:34.58+00:00
0.0,0.0,0.1,2025-12-11T15:35:35.318+00:00
0.0,0.0,-0.1,2025-12-11T15:35:24.913+00:00
0.0,0.0,0.1,2025-12-11T15:35:25.667+00:00
0.0,0.0,-0.30000000000000004,2025-12-11T15:35:26.391+00:00
0.0,0.0,0.1,2025-12-11T15:35:30.578+00:00
0.0,0.0,-0.1,2025-12-11T15:35:30.827+00:00
0.0,0.0,0.2,2025-12-11T15:35:30.917+00:00
-0.1,-0.1,-0.2,2025-12-11T15:35:31.006+00:00
0.0,0.0,-0.1,2025-12-11T15:35:31.786+00:00
0.0,0.0,0.1,2025-12-11T15:35:31.88+00:00
0.0,0.0,0.0,2025-12-11T15:35:31.978+00:00
0.1,0.0,-0.1,2025-12-11T15:35:32.833+00:00
0.0,0.0,-0.2,2025-12-11T15:35:35.598+00:00
-0.1,0.0,0.0,2025-12-11T15:35:25.927+00:00
0.0,0.0,0.0,2025-12-11T15:35:26.025+00:00
0.0,0.0,0.0,2025-12-11T15:35:26.1+00:00
-0.1,0.1,0.30000000000000004,2025-12-11T15:35:33.835+00:00
0.0,0.0,0.2,2025-12-11T15:35:34.217+00:00
0.0,0.0,0.1,2025-12-11T15:35:35.021+00:00
0.0,0.0,0.0,2025-12-11T15:35:36.178+00:00
0.0,0.0,0.0,2025-12-11T15:35:36.368+00:00
0.0,0.0,0.1,2025-12-11T15:35:36.876+00:00
0.0,0.0,0.1,2025-12-11T15:35:37.621+00:00
0.0,0.0,0.0,2025-12-11T15:35:38.194+00:00
-0.1,0.0,0.0,2025-12-11T15:35:38.562+00:00
0.0,0.0,0.1,2025-12-11T15:35:39.492+00:00
0.1,0.0,0.2,2025-12-11T15:35:26.491+00:00
0.0,0.0,-0.2,2025-12-11T15:35:26.677+00:00
0.0,-0.1,0.0,2025-12-11T15:35:31.341+00:00
-0.2,0.0,-0.1,2025-12-11T15:35:32.922+00:00
0.1,0.1,0.2,2025-12-11T15:35:35.222+00:00
-0.2,0.0,-0.1,2025-12-11T15:35:35.484+00:00
0.0,0.0,-0.1,2025-12-11T15:35:35.896+00:00
0.0,0.0,0.1,2025-12-11T15:35:35.981+00:00
0.0,0.0,0.1,2025-12-11T15:35:36.613+00:00
0.1,0.0,-0.1,2025-12-11T15:35:36.776+00:00
0.0,0.0,0.0,2025-12-11T15:35:38.007+00:00
0.0,0.0,0.0,2025-12-11T15:35:39.688+00:00
0.0,0.0,0.0,2025-12-11T15:35:26.206+00:00
-0.1,0.0,0.1,2025-12-11T15:35:26.591+00:00
0.0,0.1,0.1,2025-12-11T15:35:31.254+00:00
0.0,0.1,0.0,2025-12-11T15:35:31.518+00:00
0.0,0.0,0.0,2025-12-11T15:35:31.615+00:00
0.1,-0.1,-0.2,2025-12-11T15:35:33.527+00:00
0.0,0.1,0.0,2025-12-11T15:35:33.626+00:00
0.0,0.0,-0.1,2025-12-11T15:35:34.007+00:00
0.0,0.0,0.0,2025-12-11T15:35:37.253+00:00
0.0,0.0,-0.1,2025-12-11T15:35:37.337+00:00
0.0,0.0,-0.1,2025-12-11T15:35:37.717+00:00
0.0,0.0,0.0,2025-12-11T15:35:37.799+00:00
0.0,0.0,-0.2,2025-12-11T15:35:30.484+00:00
0.0,0.0,0.0,2025-12-11T15:35:31.703+00:00
-0.1,0.0,0.1,2025-12-11T15:35:32.356+00:00
0.0,0.0,0.0,2025-12-11T15:35:33.088+00:00
-0.1,-0.1,0.30000000000000004,2025-12-11T15:35:34.487+00:00
0.0,0.0,0.0,2025-12-11T15:35:35.399+00:00
-0.1,0.0,0.0,2025-12-11T15:35:39.784+00:00
0.1,0.0,-0.1,2025-12-11T15:35:40.439+00:00
0.0,0.0,0.0,2025-12-11T15:35:37.079+00:00
0.0,0.0,0.0,2025-12-11T15:35:38.333+00:00
0.1,0.0,0.1,2025-12-11T15:35:41.095+00:00
-0.1,0.0,0.0,2025-12-11T15:35:37.42+00:00
