id,recording_id,sensor_type_id,timestamp,offset_ms,data,created_at
095eb472-4feb-4370-835d-3483e3d51735,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.749+00,1869,"{""x"":0.11868238913561441,""y"":-0.22514747350726852,""z"":-0.13264502315156904}",2025-12-11 15:31:53.248234+00
beadab59-e974-49b2-91b6-f7c7f23058f2,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.828+00,1948,"{""x"":0,""y"":9.3,""z"":-0.1}",2025-12-11 15:31:53.327189+00
41091fd0-5061-45ab-adab-0968d487944b,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:53+00,2120,"{""quaternion"":[0.5036374373293614,0.4471502409066664,0.5130648458734977,0.5321376304173835]}",2025-12-11 15:31:53.506443+00
22b83c7d-cccf-4d29-bf46-5be38c1d457c,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:53.109+00,2229,"{""quaternion"":[0.4981618036665967,0.4548842362365415,0.5139073091382145,0.5299192642332049]}",2025-12-11 15:31:53.611182+00
85c65c76-4288-47ba-9ca8-6f50a6ea4054,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:53.192+00,2312,"{""x"":0.2,""y"":0,""z"":-0.5}",2025-12-11 15:31:53.709523+00
a988f11d-68f0-475d-b455-53eb42b24d96,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:53.428+00,2548,"{""x"":0.4,""y"":9.8,""z"":0.9}",2025-12-11 15:31:54.078712+00
96269536-d03d-4e6d-8b4e-220108d0ef9b,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.399+00,519,"{""x"":0,""y"":9.600000000000001,""z"":1.8}",2025-12-11 15:31:51.911275+00
1b70db58-08b0-4941-89a3-12319d7ca7b6,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:51.528+00,648,"{""quaternion"":[0.4820129953836619,0.4294579134509364,0.5397867810402905,0.5402403204776551]}",2025-12-11 15:31:52.037198+00
c66cdf64-9216-4b33-ac48-45efcfb78d53,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:51.722+00,842,"{""x"":0.5,""y"":9.600000000000001,""z"":1.7000000000000002}",2025-12-11 15:31:52.228483+00
491ba28a-f19c-4adb-9f2d-14155e159259,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:52.104+00,1224,"{""quaternion"":[0.4663050712281205,0.4348365136627192,0.5426330945128297,0.5468328004719724]}",2025-12-11 15:31:52.611714+00
0b207838-fd57-45d9-9aed-80493d7a99fa,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:52.19+00,1310,"{""quaternion"":[0.5002119752919028,0.41381133419846833,0.5163916062768054,0.5584692188745206]}",2025-12-11 15:31:52.693343+00
f2b7fd08-c905-4847-a2d1-45da281a16c6,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.799+00,1919,"{""x"":0.2,""y"":9.8,""z"":0.8}",2025-12-11 15:31:53.299239+00
89ca3b9e-558e-4a55-8be2-d6d627050cb8,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.889+00,2009,"{""x"":0.30000000000000004,""y"":9.8,""z"":0.9}",2025-12-11 15:31:53.396618+00
d60c1313-17ce-4f4a-a84d-aa49dc823b19,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.993+00,2113,"{""x"":0.4,""y"":9.8,""z"":0.9}",2025-12-11 15:31:53.500408+00
068c92e9-9267-45a6-a164-4aed8823fabc,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:53.679+00,2799,"{""x"":-0.1,""y"":9.700000000000001,""z"":0.9}",2025-12-11 15:31:54.177708+00
a43cddaa-05d4-4f05-aa33-1acc800f4802,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:53.76+00,2880,"{""quaternion"":[0.5069375542401215,0.4406740928019317,0.5154126524717942,0.5321376304173835]}",2025-12-11 15:31:54.259595+00
e53df95c-bd42-437f-a992-8edcebabfb15,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:53.915+00,3035,"{""x"":-0.12217304763960307,""y"":-0.06632251157578452,""z"":-0.1239183768915974}",2025-12-11 15:31:54.415705+00
2fb7d46a-c6eb-4dd5-b039-a457b4601eb7,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:54.563+00,3683,"{""x"":0.4,""y"":9.600000000000001,""z"":0.9}",2025-12-11 15:31:55.070289+00
797c48cc-5511-4408-a767-0b77e076e7da,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:54.709+00,3829,"{""quaternion"":[0.5011181062316564,0.44647994629985976,0.5168673435660608,0.5313985795180829]}",2025-12-11 15:31:55.217397+00
88b4f5c9-e6b0-41ba-980d-a69852d19777,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:54.813+00,3933,"{""x"":0.4,""y"":9.8,""z"":1}",2025-12-11 15:31:55.314997+00
995c6ad3-67b1-4381-9bae-9c0243fe0924,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:54.985+00,4105,"{""x"":0.4,""y"":9.700000000000001,""z"":0.6000000000000001}",2025-12-11 15:31:55.496934+00
5f1f9dcf-0bc5-4619-9cea-73ac9f778870,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:55.436+00,4556,"{""x"":0.30000000000000004,""y"":9.8,""z"":0.9}",2025-12-11 15:31:55.947589+00
955dd886-e990-405a-9af1-5071e2fc72c8,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:55.707+00,4827,"{""x"":0.4,""y"":9.8,""z"":1}",2025-12-11 15:31:56.209991+00
e5dc1939-e12f-410f-ab3c-044899af625f,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:55.794+00,4914,"{""x"":0.4,""y"":9.8,""z"":0.8}",2025-12-11 15:31:56.603719+00
64708c45-a803-423e-88d1-022fcaa29f2a,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.196+00,315,"{""x"":0.7000000000000001,""y"":9.600000000000001,""z"":1.4000000000000001}",2025-12-11 15:31:51.719542+00
b8572f51-c4bd-4edb-a487-c94c5b58b653,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:51.602+00,722,"{""x"":0.38397243543875254,""y"":-0.09599310885968813,""z"":0.2007128639793479}",2025-12-11 15:31:52.116319+00
1e8040f2-b550-4e45-b042-3d1b8b9a5d9f,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:51.794+00,914,"{""x"":-0.09948376736367678,""y"":0.34557519189487723,""z"":-0.03839724354387525}",2025-12-11 15:31:52.304221+00
e12d70e9-a0e4-4f6a-b889-1928f499ab50,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:51.9+00,1020,"{""x"":-0.6789330790257943,""y"":-0.6632251157578453,""z"":-0.07155849933176751}",2025-12-11 15:31:52.408366+00
c0347a1c-eaa6-450e-8113-a7afe778ee00,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.129+00,1248,"{""x"":0.30000000000000004,""y"":9.600000000000001,""z"":1.8}",2025-12-11 15:31:52.634418+00
674ecee5-ef4d-44ce-a005-8356a441226b,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:52.215+00,1334,"{""x"":0.5,""y"":9.700000000000001,""z"":1.5}",2025-12-11 15:31:52.715731+00
7e6f70e7-c2e5-4fa0-a787-7bed1692b8ad,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:52.302+00,1422,"{""x"":-0.9,""y"":0.5,""z"":0.5}",2025-12-11 15:31:52.804066+00
0e218ba0-8e5c-46d3-bcef-aaee07518f69,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:52.39+00,1510,"{""x"":0.7000000000000001,""y"":0.5,""z"":0.2}",2025-12-11 15:31:52.905063+00
af0c0500-8cdf-4b81-95a9-bdebf64a3793,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:52.594+00,1714,"{""quaternion"":[0.4981896138619079,0.45971614429477214,0.5201615784607676,0.5195191118795094]}",2025-12-11 15:31:53.100821+00
26944860-8291-46a6-838f-835acb13a3f9,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.915+00,2035,"{""x"":0.5,""y"":10.100000000000001,""z"":-0.5}",2025-12-11 15:31:53.421869+00
6ad8ac1d-4fb1-473f-b9f9-2322c292f9bf,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:53.099+00,2219,"{""x"":-0.30000000000000004,""y"":9.3,""z"":1.9000000000000001}",2025-12-11 15:31:53.611792+00
b5ca86d1-ae3b-4d22-b2c1-a3f7b5126256,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:53.43+00,2550,"{""x"":-0.024434609527920613,""y"":0.21467549799530253,""z"":-0.22514747350726852}",2025-12-11 15:31:54.082472+00
86444d3a-93c4-4ab4-9993-a378ebf1e732,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:51.301+00,421,"{""x"":0,""y"":9.9,""z"":1.3}",2025-12-11 15:31:51.805863+00
1e4d8d73-ea44-449a-85a4-e4823f566d60,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:51.312+00,432,"{""x"":0.6000000000000001,""y"":9.700000000000001,""z"":1.5}",2025-12-11 15:31:51.831117+00
b3dec5c0-4a00-403f-8357-8f778602a2c7,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:51.434+00,554,"{""quaternion"":[0.4857146094341355,0.43123760968215724,0.5430883762995088,0.5321376304173835]}",2025-12-11 15:31:51.93799+00
0a731015-703d-4a4e-a741-b2e7878fe2c6,0565b6af-c324-47da-b684-458970d6e48c,ac98dfca-0ee5-4d28-8657-4d29dbfc8f09,2025-12-11 15:31:51.517+00,637,"{""x"":0.5,""y"":9.700000000000001,""z"":1.6}",2025-12-11 15:31:52.021583+00
4db978b7-c41e-4382-a971-3c81a04a1e81,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:51.702+00,822,"{""x"":0.3141592653589793,""y"":0.4904375198104066,""z"":-0.07853981633974483}",2025-12-11 15:31:52.211504+00
6c121dfa-448d-4313-bb6d-68042be29332,0565b6af-c324-47da-b684-458970d6e48c,c850391c-5cf3-4b3f-9fac-26438f5a9353,2025-12-11 15:31:51.985+00,1105,"{""quaternion"":[0.4853407267054405,0.4101447133438881,0.5294222978487342,0.5620833778521306]}",2025-12-11 15:31:52.494425+00
dbbca892-707a-48cf-a615-8174008c0641,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:52.005+00,1125,"{""x"":0,""y"":0.30000000000000004,""z"":-0.6000000000000001}",2025-12-11 15:31:52.542151+00
790f3500-8c02-4d94-bc70-4d579445b528,0565b6af-c324-47da-b684-458970d6e48c,3b48eed5-6ece-4eb8-8c88-b5e645839385,2025-12-11 15:31:52.122+00,1242,"{""x"":0.1,""y"":11.100000000000001,""z"":-1}",2025-12-11 15:31:52.640169+00
749d939f-d985-4d94-a2b0-48eb56232481,0565b6af-c324-47da-b684-458970d6e48c,d4ad2653-b430-40c2-9f47-bdc140119c57,2025-12-11 15:31:52.84+00,1960,"{""x"":-0.24958208303518914,""y"":-0.07504915783575618,""z"":0.013962634015954637}",2025-12-11 15:31:53.348643+00
a4319397-96d4-4452-83a5-8ecc99bbdee5,0565b6af-c324-47da-b684-458970d6e48c,98a08aec-2fa6-4f63-9386-0f43015d701c,2025-12-11 15:31:52.992+00,2112,"{""x"":0.1,""y"":0.1,""z"":0.2}",2025-12-11 15:31:53.515482+00
