0,1,2,3,4,5,6,7,8,9,10,11
0.39525465677614635,0.08156559131486417,14.0,5.553659247020671,0.4234685974544874,0.15206190402105588,12.0,11.733235653512743,3.1674493974470206,0.13897978225648483,13.0,8.950833385293988
0.4002070858735715,0.08277259783606668,13.0,5.7798777486694615,0.4281586974763571,0.14582492646356118,12.0,11.576097720714271,3.176439993183033,0.14825135486395946,12.0,7.373890144803125
0.3999285581488212,0.08267937106699037,14.0,5.414094008897205,0.4302775511428643,0.14410715668508461,12.0,11.271784491876106,3.1855892528725662,0.1620816496774083,12.0,7.123192152464898
0.398386209553494,0.0829368573760483,14.0,4.95564759073376,0.4312896493926595,0.14297687224844,12.0,11.253829411382023,3.1804440409831845,0.1658783275045813,13.0,7.29123366822563
0.4064992213982844,0.0866557755682826,14.0,5.203667491278643,0.4336147390370489,0.14259811845944406,12.0,10.942987012564911,3.1845240270601693,0.16643023416072653,12.0,7.312052058567318
0.41348040221637156,0.09836197238190862,13.0,5.628812015566231,0.4379571595494036,0.14010812766777977,13.0,10.782561344594466,3.1885694470732013,0.17031793312470192,12.0,8.521575937869644
0.4163785830239357,0.10090261871871217,14.0,6.328082567138528,0.440833945448769,0.13663247090862715,12.0,10.676198752272938,3.1936977517069747,0.17250145824093305,13.0,8.871081586141154
0.41818159174701,0.10006624677269628,13.0,6.426825897564131,0.43759685794495545,0.14016104904624396,12.0,10.518458051468478,3.200415714495948,0.17917999371160384,13.0,9.375521907992184
0.8382812637987602,0.13955863889827494,13.0,8.469370424979084,-0.0055416452740501354,0.21052896721321887,13.0,16.361918341372135,3.00759801432737,0.18755719638583854,14.0,10.82355456270059
0.8243179669455873,0.15840912736961466,14.0,9.711936492826759,-0.01782561601474416,0.19176832299297242,14.0,16.130851041710674,3.012642115751645,0.1903821549063799,13.0,10.432806365297557
0.8178051417353996,0.16005606736475395,13.0,10.03224370240472,-0.025730245000739803,0.1803449160122918,14.0,15.676709161981886,3.0165225530911353,0.1967548943040322,13.0,10.449466075805839
0.8010084413481898,0.17073291797752999,14.0,11.353488749927568,-0.032100463012756354,0.17075822618245623,13.0,15.378846576972855,3.013958023707814,0.19597837101327814,13.0,10.841651566780195
0.7935672944310443,0.17354884663223485,13.0,12.169963124386435,-0.0371010866687291,0.158446348728048,13.0,15.288679717699061,3.0124869899328472,0.19469037689097424,13.0,11.182522756270622
0.7822566315622608,0.1811370529600972,14.0,12.879226910387448,-0.041869773308365436,0.14987007491622278,14.0,15.334684717974662,3.0175924571870656,0.19234457721102374,14.0,11.122761761441232
0.7731774916148781,0.1821900326388815,14.0,13.432317313294593,-0.04394072548999338,0.14718763377142471,13.0,15.551180411408277,3.0258684790265975,0.18171449772062453,13.0,10.877975282078012
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0.47144630502668616,0.0461202009356781,2.0,0.19143481469480927,-0.15494840129836188,0.16928539001354662,3.0,0.7923775356993232,2.9603336130206874,0.10857903994932926,3.0,0.35343858590075894
0.4925396781466508,0.053185113908980675,6.0,0.5810141323914839,-0.1848622097606434,0.1402549015203324,6.0,1.8357040317957614,2.84010677114673,0.19615653336069308,6.0,2.9138508047525304
0.5095936436680348,0.06645405562186035,8.0,1.3962686102770485,-0.22069881844718084,0.14110099594046385,9.0,2.951771163678236,2.8619465467184777,0.20095910962989622,10.0,4.6086223976512075
0.5237164872815607,0.07030342177706338,10.0,2.1742705168609953,-0.18212821914568433,0.14865212540117628,11.0,5.287671242123867,2.9128397946090776,0.2180884351672593,15.0,7.252183863217588
0.5568765223027494,0.06685643650030602,11.0,3.2411496643431805,-0.16218128223886838,0.14557240036683658,12.0,6.107974792138721,2.9311008898315687,0.22323025012424505,16.0,9.58725662846791
0.564999862540742,0.07127279056826095,11.0,3.8935861535174126,-0.11415781897930795,0.1430523481935901,13.0,7.676480765980386,3.031707178016841,0.21082622614852592,14.0,13.18832771309301
0.5716810259635159,0.06881984317363768,10.0,2.8998973527288765,-0.0370776723018794,0.10485328025989214,12.0,10.15272665468499,3.069691452281104,0.18538435103550024,16.0,12.959981088497749
0.5518100068156055,0.06905608821249953,11.0,3.48460087920511,-0.03658779982208534,0.1224420540118946,12.0,9.05990420407629,3.0659602929619196,0.19574620109871355,14.0,9.934029525444444
0.5186327874965929,0.07025693843149923,12.0,4.516167464705945,-0.10013358511831377,0.16073350546312556,11.0,9.706739927987531,3.0389475332321454,0.20944673817158693,12.0,8.38262347993064
0.4668121239215266,0.08766152332664735,11.0,7.653581531115602,-0.1294745313286836,0.15915289738578495,11.0,9.838312485929135,2.9771383109570047,0.19004899603553974,12.0,10.936325218557172
0.417512613316909,0.08955011742675459,13.0,7.336813382309716,-0.12369582871947558,0.1716601654410245,12.0,11.752805318617556,2.946552712829293,0.18804865734840084,12.0,12.833973369286976
0.3755147746280704,0.09029404503272034,13.0,7.6554011100630435,-0.08297137874675097,0.1863523709765679,13.0,12.11756144221267,2.9280979631744644,0.15077663380142042,12.0,11.985924877710517
0.36470122228218266,0.08366417068213289,13.0,5.4066331952442015,0.021160581994970663,0.15960105776768485,14.0,11.990843510160145,2.967369166971322,0.16519171020305207,12.0,12.67562934461874
0.37083438423668497,0.09431247849084295,14.0,7.173762788207969,0.0821577386318758,0.12677138970509993,13.0,12.746385433969868,3.005011987924447,0.15534757959983508,13.0,9.924178463588948
0.38941045091057,0.09005734223520193,11.0,6.204408451788974,0.11934867568768191,0.12110643165358667,13.0,12.576092007967032,2.988704750464317,0.16705996728124486,13.0,10.661846957070239
0.4027243508180859,0.08525980064925054,10.0,5.35402051101898,0.10707351092590092,0.13150840523285262,12.0,9.385457498862483,2.891905011537984,0.24040601634154654,13.0,13.709563216938419
0.40728383041181837,0.08592385787633276,11.0,5.343696430725093,0.08450793523762504,0.14092894460015853,13.0,8.485444369767567,2.7427442472253594,0.2509537711364043,13.0,17.505085298232455
0.41420537722933964,0.0760277741903514,11.0,4.0084251672288005,0.05086505026652435,0.15651362702162983,13.0,9.478032865401675,2.5884558688222183,0.22754278111862547,13.0,19.592306616859798
0.445531247326503,0.10282614967337039,12.0,6.360338269422735,-0.04222008961489628,0.158788516614695,14.0,12.949969915751948,2.5113744365032495,0.16732992337354705,14.0,15.842152691274755
0.48660562667191404,0.10230982410281833,13.0,5.467227891256147,-0.06840604592166048,0.15464297053818987,14.0,12.191644961608525,2.5600499130064853,0.21839422410343662,15.0,10.972435996676941
0.5087610379802876,0.09834808228063918,12.0,5.737659163046421,-0.1017981894029267,0.13291649604799638,14.0,8.262880363712267,2.645191499668591,0.24834049082000195,14.0,11.417656858111538
0.5189750675607503,0.08877773733403334,13.0,5.430386024627743,-0.07757066284807444,0.13638892623054732,15.0,8.493118475594473,2.6625237438680354,0.22573523723895353,15.0,12.61522104620955
0.5146417671761553,0.09130910518514376,13.0,6.0279438805608585,-0.0033653272552474703,0.12589252555415706,14.0,8.80526332070323,2.6561516331942836,0.22302137391831076,13.0,13.175519360742102
0.4835061692318139,0.094181113839098,13.0,5.684322479314886,0.05602342208326776,0.11926416488553702,13.0,10.541519869713571,2.5939825796605622,0.1934897023803382,12.0,13.536133354333845
0.44322029130126456,0.1153374569293243,12.0,6.62050246593197,0.11487119739559438,0.10811564239060063,13.0,10.658226488535108,2.5764741585640705,0.16346868201256085,13.0,11.37660325083572
0.4397531370577237,0.11518720220307607,11.0,6.42317039485244,0.15517589309142582,0.11443257718669426,11.0,10.107407873976051,2.660945273407128,0.20027670777101142,13.0,11.202978299946157
0.42229543912189194,0.097952721079494,13.0,6.156163956131974,0.12656167913937624,0.13333697396820912,12.0,8.996809039971515,2.7694929671849544,0.1826137696373221,14.0,12.863202838761065
0.449297254917363,0.11469361661866104,13.0,6.514160658777159,0.13105527567693342,0.15113476976630272,11.0,9.309773952802201,2.8721884055808244,0.1583257411301439,15.0,15.308757141106216
0.4887974877461908,0.08230903404522967,13.0,5.92066066232322,0.14193405889179134,0.1598215498833093,13.0,9.690092701165023,2.931261266978351,0.17153604834070818,14.0,13.774776565292548
0.4977828460473311,0.08708047724286151,12.0,5.520998520323772,0.08605029924581618,0.1683582907669762,12.0,7.590109205371883,2.968644491539938,0.16253778343642372,12.0,9.893168540604606
0.5045397912656674,0.0939903366051968,13.0,3.8226865140277955,0.07546961382145331,0.1837321033485507,12.0,11.010197428871898,3.050895566757211,0.213140659356942,13.0,14.009538548637455
0.5270660483608685,0.10616081150619783,13.0,5.535018305561136,0.09261951105062437,0.1780499066090668,13.0,10.589995380912569,3.1191663762465365,0.20702807817024538,13.0,12.43480718981516
0.563385593184356,0.12424587745663204,15.0,6.537550391728993,0.08529851654147486,0.17205719339219264,12.0,11.020717031142127,3.2125981354683737,0.20162668094640507,13.0,15.015252500305738
0.587779561757687,0.10868901525964961,15.0,6.5792897648650595,0.09460947797360272,0.1700291836413953,12.0,14.036078849190936,3.3256043840167693,0.16340277106234863,15.0,14.659913723420727
0.6018290611732997,0.09732407571277744,15.0,6.703897791450636,0.08830627279365348,0.1661248266749367,12.0,12.592823854196915,3.287481693952254,0.19810509272307766,12.0,12.56639698811199
0.5900713820727517,0.09400953334032587,14.0,6.666222229548971,0.08365764897061188,0.1671811591581641,13.0,12.812769313123255,3.191441806193335,0.26363516543612336,13.0,14.40948380614307
0.5699522523043836,0.08279256221773763,13.0,4.334019910278016,0.11566275808103287,0.19089197980569408,13.0,12.304733540412865,3.0517967445478917,0.2998858766109507,14.0,17.67152754844922
0.5916323954994042,0.10149256515365482,15.0,5.155705549905135,0.16536219266434618,0.18617266759743586,15.0,13.097689415513292,2.879123928289724,0.2023069917977027,14.0,18.646473819218492
0.595516214696893,0.09960500962669706,14.0,5.0418685948539705,0.22427742810172294,0.13835833592335287,14.0,11.998161598757232,2.825166649044013,0.1534029204967277,16.0,19.105459843663432
