2011-06-15,01:03:39.14962,Bedroom,ON,Sleep="begin"
2011-06-15,08:13:53.288424,Bedroom,OFF
2011-06-15,08:13:53.429537,LoungeChair,OFF
2011-06-15,08:13:53.849243,Bedroom,ON
2011-06-15,08:13:56.195883,LoungeChair,ON
2011-06-15,08:13:57.335479,LoungeChair,OFF
2011-06-15,08:14:00.416515,Bedroom,OFF
2011-06-15,08:14:06.435104,Bedroom,ON
2011-06-15,08:14:07.543113,Bedroom,OFF
2011-06-15,08:14:13.268028,LoungeChair,ON
2011-06-15,08:14:14.408209,LoungeChair,OFF
2011-06-15,08:14:15.048729,Bedroom,ON
2011-06-15,08:14:15.527237,LoungeChair,ON
2011-06-15,08:14:18.908231,LoungeChair,OFF
2011-06-15,08:14:24.976143,Bathroom,ON
2011-06-15,08:14:27.97224,Bedroom,OFF
2011-06-15,08:14:33.019289,Bedroom,ON
2011-06-15,08:14:34.169683,Bedroom,OFF
2011-06-15,08:14:39.248799,Bathroom,ON,Bathe="begin"
2011-06-15,08:14:41.862698,Bathroom,OFF
2011-06-15,08:14:45.432621,Bathroom,ON
2011-06-15,08:14:47.310917,Bathroom,OFF
2011-06-15,08:14:47.874939,Bathroom,ON
2011-06-15,08:14:50.118009,Bathroom,OFF
2011-06-15,08:15:05.304072,Bathroom,ON
2011-06-15,08:15:06.432715,Bathroom,OFF
2011-06-15,08:15:07.180365,Bathroom,ON
2011-06-15,08:15:09.434706,Bathroom,OFF
2011-06-15,08:15:11.68574,Bathroom,ON
2011-06-15,08:15:18.621973,Bathroom,OFF
2011-06-15,08:15:19.363437,Bathroom,ON
2011-06-15,08:15:30.624936,Bathroom,OFF
2011-06-15,08:16:15.596054,Bathroom,ON
2011-06-15,08:16:16.761209,Bathroom,OFF
2011-06-15,08:24:56.343842,Bathroom,ON
2011-06-15,08:24:57.383431,Bathroom,OFF
2011-06-15,08:25:02.806461,Bathroom,ON
2011-06-15,08:25:03.959894,Bathroom,OFF
2011-06-15,08:26:19.501038,Bathroom,ON
2011-06-15,08:26:22.696233,Bathroom,OFF
2011-06-15,08:26:24.544254,Bathroom,ON
2011-06-15,08:26:25.681059,Bathroom,OFF
2011-06-15,08:26:30.929173,Bathroom,ON
2011-06-15,08:26:32.076314,Bathroom,OFF
2011-06-15,08:26:33.392586,Bathroom,ON
2011-06-15,08:26:36.011374,Bathroom,OFF
2011-06-15,08:26:38.222837,Bathroom,ON
2011-06-15,08:26:40.678748,Bathroom,OFF
2011-06-15,08:26:42.36245,Bathroom,ON
2011-06-15,08:26:51.01029,Bathroom,OFF
2011-06-15,08:26:51.950393,Bathroom,ON
2011-06-15,08:26:53.078956,Bathroom,OFF
2011-06-15,08:26:53.626701,Bathroom,ON
2011-06-15,08:26:54.738477,Bathroom,OFF
2011-06-15,08:26:55.295356,Bathroom,ON
2011-06-15,08:26:58.866032,Bathroom,OFF
2011-06-15,08:27:09.556315,Bathroom,ON
2011-06-15,08:27:12.757456,Bathroom,OFF
2011-06-15,08:27:13.345582,Bathroom,ON
2011-06-15,08:27:17.618864,Bathroom,OFF
2011-06-15,08:27:18.202413,Bathroom,ON
2011-06-15,08:27:21.99722,Bathroom,OFF
2011-06-15,08:27:22.497986,Bathroom,ON
2011-06-15,08:27:24.922345,Bathroom,OFF
2011-06-15,08:27:26.421723,Bathroom,ON
2011-06-15,08:27:27.570057,Bathroom,OFF
2011-06-15,08:27:28.159739,Bathroom,ON
2011-06-15,08:27:30.152337,Bathroom,OFF
2011-06-15,08:27:31.130345,Bathroom,ON
2011-06-15,08:27:32.255809,Bathroom,OFF
2011-06-15,08:27:35.424692,Bathroom,ON
2011-06-15,08:27:36.544953,Bathroom,OFF
2011-06-15,08:27:41.04926,Bathroom,ON
2011-06-15,08:27:44.416446,Bathroom,OFF
2011-06-15,08:27:50.049668,Bathroom,ON
2011-06-15,08:27:53.629502,Bathroom,OFF
2011-06-15,08:27:56.616555,Bathroom,ON
2011-06-15,08:27:59.60516,Bathroom,OFF
2011-06-15,08:28:02.412931,Bathroom,ON
2011-06-15,08:28:04.664867,Bathroom,OFF
2011-06-15,08:28:10.294567,Bathroom,ON
2011-06-15,08:28:13.319675,Bathroom,OFF
2011-06-15,08:28:13.84628,Bathroom,ON
2011-06-15,08:28:15.729959,Bathroom,OFF
2011-06-15,08:28:16.319278,Bathroom,ON
2011-06-15,08:28:17.43654,Bathroom,OFF
2011-06-15,08:28:17.996931,Bathroom,ON
2011-06-15,08:28:20.034007,Bathroom,OFF
2011-06-15,08:28:20.973371,Bathroom,ON
2011-06-15,08:28:22.10354,Bathroom,OFF
2011-06-15,08:28:23.786849,Bathroom,ON
2011-06-15,08:28:26.975421,Bathroom,OFF
2011-06-15,08:28:27.552634,Bathroom,ON
2011-06-15,08:28:28.665942,Bathroom,OFF
2011-06-15,08:28:31.105612,Bathroom,ON
2011-06-15,08:28:34.293082,Bathroom,OFF
2011-06-15,08:29:02.043678,Bathroom,ON
2011-06-15,08:29:06.913275,Bathroom,OFF
2011-06-15,08:29:07.5024,Bathroom,ON
2011-06-15,08:29:08.666343,Bathroom,OFF
2011-06-15,08:29:20.235805,Bathroom,ON
2011-06-15,08:29:22.099543,Bathroom,OFF
2011-06-15,08:29:35.978875,Bathroom,ON
2011-06-15,08:29:37.119279,Bathroom,OFF
2011-06-15,08:29:50.425982,Bathroom,ON
2011-06-15,08:29:53.041985,Bathroom,OFF
2011-06-15,08:29:54.713589,Bathroom,ON
2011-06-15,08:29:55.849696,Bathroom,OFF
2011-06-15,08:29:59.577756,Bathroom,ON
2011-06-15,08:30:00.704336,Bathroom,OFF
2011-06-15,08:30:01.29432,Bathroom,ON
2011-06-15,08:30:02.412596,Bathroom,OFF
2011-06-15,08:30:03.696483,Bathroom,ON
2011-06-15,08:30:04.845717,Bathroom,OFF
2011-06-15,08:30:08.040821,Bathroom,ON
2011-06-15,08:30:09.719924,Bathroom,OFF
2011-06-15,08:30:26.772936,Bathroom,ON
2011-06-15,08:30:27.903633,Bathroom,OFF
2011-06-15,08:30:30.328951,Bathroom,ON
2011-06-15,08:30:36.179516,Bathroom,OFF
2011-06-15,08:30:36.93601,Bathroom,ON
2011-06-15,08:30:38.049655,Bathroom,OFF
2011-06-15,08:30:39.897212,Bathroom,ON
2011-06-15,08:30:41.05047,Bathroom,OFF
2011-06-15,08:30:51.72217,Bathroom,ON
2011-06-15,08:30:52.862299,Bathroom,OFF
2011-06-15,08:30:56.405065,Bathroom,ON
2011-06-15,08:30:58.112203,Bathroom,OFF
2011-06-15,08:31:00.713455,Bathroom,ON
2011-06-15,08:31:01.838008,Bathroom,OFF
2011-06-15,08:31:08.995985,Bathroom,ON
2011-06-15,08:31:10.114343,Bathroom,OFF
2011-06-15,08:31:10.860561,Bathroom,ON
2011-06-15,08:31:11.978941,Bathroom,OFF
2011-06-15,08:31:12.554084,Bathroom,ON
2011-06-15,08:31:13.675086,Bathroom,OFF
2011-06-15,08:31:14.259338,Bathroom,ON
2011-06-15,08:31:17.978511,Bathroom,OFF
2011-06-15,08:31:19.110672,Bathroom,ON
2011-06-15,08:31:20.221489,Bathroom,OFF
2011-06-15,08:31:21.890664,Bathroom,ON
2011-06-15,08:31:24.913356,Bathroom,OFF
2011-06-15,08:31:25.492936,Bathroom,ON
2011-06-15,08:31:26.605453,Bathroom,OFF
2011-06-15,08:31:27.923589,Bathroom,ON
2011-06-15,08:31:30.172632,Bathroom,OFF
2011-06-15,08:31:34.861719,Bathroom,ON
2011-06-15,08:31:35.977319,Bathroom,OFF
2011-06-15,08:31:41.2322,Bathroom,ON
2011-06-15,08:31:42.345709,Bathroom,OFF
2011-06-15,08:31:42.9066,Bathroom,ON
2011-06-15,08:31:48.737112,Bathroom,OFF
2011-06-15,08:31:49.455798,Bathroom,ON
2011-06-15,08:31:50.585584,Bathroom,OFF
2011-06-15,08:31:51.727129,Bathroom,ON
2011-06-15,08:31:52.856941,Bathroom,OFF
2011-06-15,08:31:55.859951,Bathroom,ON
2011-06-15,08:31:56.978931,Bathroom,OFF,Bathe="end"
2011-06-15,08:32:00.251793,Bathroom,OFF
2011-06-15,08:32:00.497243,Bedroom,ON
2011-06-15,08:32:01.646392,Bedroom,OFF
2011-06-15,08:32:02.376341,Bedroom,ON
2011-06-15,08:32:06.158715,Bedroom,OFF
2011-06-15,08:34:43.270091,Bedroom,ON
2011-06-15,08:34:51.887551,Bedroom,OFF
2011-06-15,08:34:52.984071,Bedroom,ON
2011-06-15,08:34:54.317504,OutsideDoor,ON,Step_Out="begin"
2011-06-15,08:34:54.699277,Bedroom,OFF
2011-06-15,08:34:58.038191,OutsideDoor,OFF
2011-06-15,08:35:02.056148,OutsideDoor,ON
2011-06-15,08:35:02.171933,OutsideDoor,OPEN
2011-06-15,08:35:03.199041,OutsideDoor,OFF
2011-06-15,08:35:07.690641,OutsideDoor,ON
2011-06-15,08:35:08.795252,OutsideDoor,OFF
2011-06-15,08:35:09.362608,OutsideDoor,ON
2011-06-15,08:35:11.05359,OutsideDoor,OFF
2011-06-15,08:35:16.109481,OutsideDoor,ON
2011-06-15,08:35:21.545807,OutsideDoor,OFF
2011-06-15,08:35:27.731698,OutsideDoor,ON
2011-06-15,08:35:28.140654,OutsideDoor,CLOSE
2011-06-15,08:35:28.879598,OutsideDoor,OFF
2011-06-15,08:35:34.619363,OutsideDoor,ON
2011-06-15,08:35:38.569722,OutsideDoor,OFF,Step_Out="end"
2011-06-15,08:35:39.111523,Bedroom,ON
2011-06-15,08:35:40.24077,Bedroom,OFF
2011-06-15,08:35:40.796318,Bedroom,ON
2011-06-15,08:35:41.936382,Bedroom,OFF
2011-06-15,08:35:46.047571,Bedroom,ON
2011-06-15,08:35:47.908931,Bedroom,OFF
2011-06-15,08:35:48.628801,LoungeChair,ON
2011-06-15,08:35:48.713225,Bedroom,ON
2011-06-15,08:35:51.291592,Bedroom,OFF
2011-06-15,08:35:52.645615,LivingRoom,ON
2011-06-15,08:35:52.739611,LoungeChair,OFF
2011-06-15,08:35:53.754339,LivingRoom,OFF
2011-06-15,08:35:55.633514,LivingRoom,ON
2011-06-15,08:35:56.769181,LivingRoom,OFF
2011-06-15,08:36:09.716359,LivingRoom,ON
2011-06-15,08:36:11.564398,LivingRoom,OFF
2011-06-15,08:36:31.330857,WorkArea,ON
2011-06-15,08:36:32.459393,WorkArea,OFF
2011-06-15,08:36:33.183442,WorkArea,ON
2011-06-15,08:36:39.758708,WorkArea,OFF
2011-06-15,08:36:40.516682,WorkArea,ON
2011-06-15,08:36:41.628318,WorkArea,OFF
2011-06-15,08:36:42.379058,WorkArea,ON
2011-06-15,08:36:44.444962,WorkArea,OFF
2011-06-15,08:36:46.080116,Kitchen,ON
2011-06-15,08:36:53.243427,Kitchen,ON,Morning_Meds="begin"
2011-06-15,08:36:54.346257,Kitchen,OFF
2011-06-15,08:36:58.833284,Kitchen,ON
2011-06-15,08:37:04.466041,Kitchen,OFF
2011-06-15,08:37:06.156024,Kitchen,ON
2011-06-15,08:37:07.843534,Kitchen,OFF
2011-06-15,08:37:09.525989,Kitchen,ON
2011-06-15,08:37:10.664495,Kitchen,OFF
2011-06-15,08:37:11.598934,Kitchen,ON
2011-06-15,08:37:12.718613,Kitchen,OFF
2011-06-15,08:37:20.239549,Kitchen,ON
2011-06-15,08:37:23.609565,Kitchen,OFF
2011-06-15,08:37:24.933307,Kitchen,ON
2011-06-15,08:37:29.221385,Kitchen,OFF
2011-06-15,08:37:30.164213,Kitchen,ON
2011-06-15,08:37:32.588361,Kitchen,OFF
2011-06-15,08:37:33.927939,Kitchen,ON
2011-06-15,08:37:37.276099,Kitchen,OFF,Morning_Meds="end"
2011-06-15,08:37:38.023465,Kitchen,ON,Cook_Breakfast="begin"
2011-06-15,08:37:41.061135,Kitchen,OFF
2011-06-15,08:37:42.906271,Kitchen,ON
2011-06-15,08:37:44.586986,Kitchen,OFF
2011-06-15,08:37:45.138411,Kitchen,ON
2011-06-15,08:37:47.417275,Kitchen,OFF
2011-06-15,08:37:56.410673,Kitchen,ON
2011-06-15,08:38:01.841974,Kitchen,OFF
2011-06-15,08:38:03.310043,Kitchen,ON
2011-06-15,08:38:06.335971,Kitchen,OFF
2011-06-15,08:38:08.39353,Kitchen,ON
2011-06-15,08:38:14.802162,Kitchen,OFF
2011-06-15,08:38:20.046049,Kitchen,ON
2011-06-15,08:38:25.086507,Kitchen,OFF
2011-06-15,08:38:26.021861,Kitchen,ON
2011-06-15,08:38:28.658667,Kitchen,OFF
2011-06-15,08:38:30.157159,Kitchen,ON
2011-06-15,08:38:35.420516,Kitchen,OFF
2011-06-15,08:38:38.393249,Kitchen,ON
2011-06-15,08:38:41.01842,Kitchen,OFF
2011-06-15,08:38:43.836749,Kitchen,ON
2011-06-15,08:38:46.453325,Kitchen,OFF
2011-06-15,08:38:49.476155,Kitchen,ON
2011-06-15,08:38:50.611088,Kitchen,OFF
2011-06-15,08:38:52.27065,Kitchen,ON
2011-06-15,08:38:59.420291,Kitchen,OFF
2011-06-15,08:39:01.111164,Kitchen,ON
2011-06-15,08:39:02.206207,Kitchen,OFF
2011-06-15,08:39:04.256628,Kitchen,ON
2011-06-15,08:39:06.143148,Kitchen,OFF
2011-06-15,08:39:06.706007,Kitchen,ON
2011-06-15,08:39:13.850737,Kitchen,OFF
2011-06-15,08:39:22.266506,Kitchen,ON
2011-06-15,08:39:26.963018,Kitchen,OFF
2011-06-15,08:39:28.264525,Kitchen,ON
2011-06-15,08:39:29.384353,Kitchen,OFF
2011-06-15,08:39:30.143426,Kitchen,ON
2011-06-15,08:39:32.575896,Kitchen,OFF
2011-06-15,08:39:36.894308,Kitchen,ON
2011-06-15,08:39:38.95506,Kitchen,OFF
2011-06-15,08:39:41.956988,Kitchen,ON
2011-06-15,08:39:44.959516,Kitchen,OFF
2011-06-15,08:39:46.263503,Kitchen,ON
2011-06-15,08:39:48.703564,Kitchen,OFF
2011-06-15,08:39:55.267923,Kitchen,ON
2011-06-15,08:39:58.833135,Kitchen,OFF
2011-06-15,08:39:59.391354,Kitchen,ON
2011-06-15,08:40:04.277468,Kitchen,OFF
2011-06-15,08:40:06.323146,Kitchen,ON
2011-06-15,08:40:08.574202,Kitchen,OFF
2011-06-15,08:40:09.311574,Kitchen,ON
2011-06-15,08:40:21.516137,Kitchen,OFF
2011-06-15,08:40:24.518773,Kitchen,ON
2011-06-15,08:40:33.705987,Kitchen,OFF
2011-06-15,08:40:34.64085,Kitchen,ON
2011-06-15,08:40:35.783607,Kitchen,OFF
2011-06-15,08:40:37.446269,Kitchen,ON
2011-06-15,08:40:42.883212,Kitchen,OFF
2011-06-15,08:40:45.503559,Kitchen,ON
2011-06-15,08:41:15.903541,Kitchen,OFF
2011-06-15,08:41:16.452827,Kitchen,ON
2011-06-15,08:41:23.558626,Kitchen,OFF
2011-06-15,08:41:24.147989,Kitchen,ON
2011-06-15,08:41:32.415484,Kitchen,OFF
2011-06-15,08:41:34.283454,Kitchen,ON
2011-06-15,08:41:35.375975,Kitchen,OFF
2011-06-15,08:41:37.260556,Kitchen,ON
2011-06-15,08:41:38.393084,Kitchen,OFF
2011-06-15,08:41:44.359465,Kitchen,ON
2011-06-15,08:41:48.124568,Kitchen,OFF
2011-06-15,08:41:51.290134,Kitchen,ON
2011-06-15,08:41:52.98121,Kitchen,OFF
2011-06-15,08:41:54.8501,Kitchen,ON
2011-06-15,08:41:57.488573,Kitchen,OFF
2011-06-15,08:41:58.827106,Kitchen,ON
2011-06-15,08:42:01.836827,Kitchen,OFF
2011-06-15,08:42:02.385482,Kitchen,ON
2011-06-15,08:42:13.825842,Kitchen,OFF
2011-06-15,08:42:14.54824,Kitchen,ON
2011-06-15,08:42:16.281136,Kitchen,OFF
2011-06-15,08:42:22.46554,Kitchen,ON
2011-06-15,08:42:27.863444,Kitchen,OFF
2011-06-15,08:42:29.003252,Kitchen,ON
2011-06-15,08:42:36.131869,Kitchen,OFF
2011-06-15,08:42:37.433172,Kitchen,ON
2011-06-15,08:42:38.566373,Kitchen,OFF
2011-06-15,08:42:39.685969,Kitchen,ON
2011-06-15,08:42:45.877249,Kitchen,OFF
2011-06-15,08:42:49.252644,Kitchen,ON
2011-06-15,08:42:50.384597,Kitchen,OFF
2011-06-15,08:42:50.948427,Kitchen,ON
2011-06-15,08:42:52.053324,Kitchen,OFF
2011-06-15,08:42:55.429923,Kitchen,ON
2011-06-15,08:42:59.552713,Kitchen,OFF
2011-06-15,08:43:00.130962,Kitchen,ON
2011-06-15,08:43:02.418981,Kitchen,OFF
2011-06-15,08:43:03.331243,Kitchen,ON
2011-06-15,08:43:04.435551,Kitchen,OFF
2011-06-15,08:43:05.192072,Kitchen,ON
2011-06-15,08:43:07.056315,Kitchen,OFF
2011-06-15,08:43:10.057137,Kitchen,ON
2011-06-15,08:43:11.754146,Kitchen,OFF
2011-06-15,08:43:12.503671,Kitchen,ON
2011-06-15,08:43:14.46409,Kitchen,OFF
2011-06-15,08:43:18.148704,Kitchen,ON
2011-06-15,08:43:19.238761,Kitchen,OFF
2011-06-15,08:43:20.774318,Kitchen,ON
2011-06-15,08:43:22.637464,Kitchen,OFF
2011-06-15,08:43:24.499943,Kitchen,ON
2011-06-15,08:43:25.613298,Kitchen,OFF
2011-06-15,08:43:26.183162,Kitchen,ON
2011-06-15,08:43:27.282504,Kitchen,OFF
2011-06-15,08:43:31.237566,Kitchen,ON
2011-06-15,08:43:32.369969,Kitchen,OFF
2011-06-15,08:43:40.249159,Kitchen,ON
2011-06-15,08:43:41.363054,Kitchen,OFF
2011-06-15,08:43:59.377556,Kitchen,ON
2011-06-15,08:44:00.489808,Kitchen,OFF
2011-06-15,08:44:01.054845,Kitchen,ON
2011-06-15,08:44:02.934527,Kitchen,OFF
2011-06-15,08:44:03.506331,Kitchen,ON
2011-06-15,08:44:08.003468,Kitchen,OFF
2011-06-15,08:44:09.492027,Kitchen,ON
