0,1,2,3
-632.0655737704918,326.25846481588036,15.0,30350.187713370437
-624.4262295081967,331.99108515664733,13.0,33484.25187975247
-644.9666666666667,342.8216721400339,12.0,31690.426489487745
-32.50819672131148,569.4745816216397,9.0,63497.30972869747
-113.73770491803279,569.7112268693343,8.0,66379.40598780024
-185.2295081967213,551.0489369670764,7.0,67779.41482536071
-254.52459016393442,522.0453345855482,8.0,67034.66311311889
-328.8,503.4080783353931,8.0,63381.63616946777
-403.1666666666667,465.2198464764327,9.0,65316.02320562241
-477.46666666666664,426.22464603644045,10.0,67671.55567055283
370.95081967213116,304.01398944459226,16.0,29341.910163646873
312.62295081967216,353.3069609469756,16.0,36871.85150582926
269.0983606557377,363.7511176217649,15.0,40780.64000273874
241.49180327868854,353.00924721788573,14.0,40867.13917672796
216.26666666666668,341.4210922339483,15.0,37549.474622309994
192.38333333333333,326.0041457643684,15.0,34725.87334845301
-731.7377049180328,180.18605153702407,15.0,23647.405860663097
-723.1311475409836,183.31246059708695,15.0,24762.469199362262
-710.5901639344262,204.58822114462177,15.0,26973.157717718703
-707.15,207.052716717265,15.0,19502.65898605207
-682.9,205.71037082915063,15.0,17302.02275893234
-704.0491803278688,141.1993621670343,12.0,16822.157520806366
-727.8196721311475,152.0005940666477,13.0,19062.630023734637
-733.344262295082,158.2963484812223,13.0,20424.196022141536
-743.4754098360655,158.40533259749762,13.0,20522.734322937536
-745.4833333333333,160.99280435955998,13.0,16214.06529016211
-743.0333333333333,171.24455871323002,13.0,16441.74086266781
-742.688524590164,307.86288948292224,15.0,29701.32965455039
-768.0491803278688,344.0696377393423,15.0,32644.855281284952
-794.4590163934427,364.2105576278056,15.0,34801.17091544411
-817.2131147540983,365.62921802545384,13.0,34295.089633081996
-818.4098360655738,365.24765355555945,13.0,34118.87183474973
-813.8666666666667,371.16305790791677,13.0,31265.010149021415
-793.1833333333333,375.6159604199777,13.0,33260.71969443522
-810.4833333333333,358.30924686489584,13.0,34633.38078427576
-824.9333333333333,345.72541448702066,14.0,34709.40775794121
-810.95,342.48286696806696,14.0,34936.235684619205
-833.1639344262295,321.8304298610066,16.0,32104.66081242547
-853.360655737705,322.4551834554298,15.0,30950.20199419342
-873.7049180327868,319.57227275969444,14.0,30393.679746704933
-883.7377049180328,327.0055848342125,14.0,30678.165882652294
-893.2131147540983,335.68062078747636,15.0,31294.54523235792
-691.2622950819672,243.174355693325,13.0,27161.643797989498
-696.3333333333334,256.14075991315576,13.0,26460.917566758166
-706.9333333333333,259.99685040827364,12.0,27183.660290712993
-710.3833333333333,262.28147041341333,13.0,26989.349036616277
-640.311475409836,287.11890157007565,16.0,30724.996546037008
-621.7704918032787,282.4482191593983,17.0,31121.44069551212
-606.2459016393443,280.8749010221224,16.0,31176.975586947116
-579.4426229508197,278.4907523902555,17.0,31018.17396454172
-557.3333333333334,266.91694505136905,16.0,29186.710517878422
-698.9344262295082,196.72731138391262,11.0,20982.413237441557
-727.3934426229508,210.45207224234966,12.0,24057.405246093917
-753.4754098360655,211.83310833948136,12.0,26365.419675617894
-777.2833333333333,192.6175910681288,12.0,23943.11954746431
-788.9180327868852,234.07994256425343,14.0,22454.58869549408
-769.1475409836065,229.1233353934559,13.0,23062.819291894837
-752.3666666666667,235.64011873099105,13.0,22598.457310638867
-738.4,237.305302651809,13.0,21789.934785046607
-852.016393442623,137.7318006546887,16.0,19177.18147140912
-860.3166666666667,143.83862388879496,16.0,18631.48756194887
-872.9666666666667,144.75265877427682,17.0,19097.448834082526
-883.2666666666667,135.51664924363433,16.0,19136.762406877937
-895.4426229508197,169.28117308293102,18.0,19700.388182425228
-895.5901639344262,169.5816817598461,17.0,21061.51686644123
-887.2786885245902,149.65009803171858,17.0,21742.986343920293
-889.016393442623,148.37916558747514,16.0,20825.038273980106
-880.9344262295082,148.94215720165965,16.0,20365.49605955799
5.278688524590164,337.6544519032487,14.0,35159.96556980564
-47.459016393442624,352.69866271507146,14.0,36397.77003069733
-118.8360655737705,414.1092823345884,13.0,46432.96841667834
-201.4262295081967,466.72916494512486,13.0,57786.64933946454
-242.59016393442624,482.3158062436189,13.0,59924.10975939655
-282.25,492.40009562008277,13.0,54538.72506492237
130.88524590163934,276.6271147266456,12.0,50036.06744190317
107.68852459016394,298.9475276608664,11.0,46920.37162211151
92.83333333333333,328.65874736909444,11.0,37592.77479257715
39.86666666666667,436.29223641448806,10.0,40177.359470320094
-47.11666666666667,591.7890978962766,9.0,51551.83045332688
-104.6,636.6250125989919,8.0,58638.197624135035
-128.39344262295083,375.21496696215445,17.0,34057.97818133389
-191.78688524590163,412.0179096359649,16.0,38307.19440667678
-269.59016393442624,472.31426662829995,16.0,52281.79100558824
-320.73333333333335,508.02709464052106,16.0,53748.11786695876
-368.1666666666667,500.06803426022833,16.0,54003.68726745622
136.63934426229508,239.95949335675178,12.0,50563.50233342664
120.04918032786885,249.88242653194337,11.0,46866.98664215335
114.41666666666667,261.63895553903194,11.0,39582.09419564706
106.83333333333333,280.7699038160766,12.0,37488.29332833195
59.81666666666667,395.3873413783277,12.0,39418.53594934695
-25.85,545.4745586795655,11.0,52690.945436874565
-108.25,609.6607697454926,10.0,62192.94681832549
-160.65,616.3627942751466,10.0,63729.60049119765
-211.71666666666667,609.6245317588706,11.0,62607.30100104256
-275.45,600.7437452857915,10.0,59218.31567696313
-351.01666666666665,607.9764384597665,10.0,58601.21447899554
-707.8688524590164,321.08803120628625,11.0,40270.223436420914
-726.0327868852459,317.83597002707694,10.0,39805.198827215754
-750.5573770491803,328.54191162084754,11.0,39174.19390295126
-748.7833333333333,330.62103641816594,11.0,34573.467674090934
-735.2333333333333,314.5564266638905,11.0,34587.65243400832
-694.8688524590164,312.8753208658041,14.0,36415.045123822856
-687.2786885245902,314.68923682790495,13.0,37108.090154351485
-688.0327868852459,313.723798708099,13.0,37976.81816256036
-735.688524590164,325.04579959680774,12.0,38189.33156177103
-773.1311475409836,325.5807661077953,11.0,39151.619964216174
-58.19672131147541,594.742810365164,8.0,59389.12461992227
-141.9672131147541,591.4030820704245,8.0,64980.4184176408
-221.01639344262296,571.6581430524194,8.0,68623.37029665466
-286.1639344262295,531.0700049660912,8.0,68930.87268168337
-348.8833333333333,489.2083091303972,9.0,64413.020753284094
326.1311475409836,403.85594231679295,11.0,43025.19126602139
274.37704918032784,415.6119787136904,11.0,49102.63332846221
250.7704918032787,401.46707981906394,10.0,49011.32349640701
225.98333333333332,388.0179760297482,11.0,43767.47297702253
186.63333333333333,373.75985903012946,10.0,38890.47006481404
-731.4754098360655,211.9956391878571,13.0,21910.44591147064
-725.1475409836065,215.45619432794481,12.0,21293.837276330007
-710.9180327868852,211.94743356042645,13.0,21129.51811694463
-691.15,210.63402898550527,12.0,18829.4354318886
-701.360655737705,155.43899048663573,14.0,21091.680420536548
-721.4426229508197,151.8268561515315,13.0,19829.118883271854
-728.9508196721312,154.86540176315225,14.0,20695.107743655753
-750.7213114754098,211.2683113528543,14.0,23268.8396036937
-764.8833333333333,225.36356490987822,13.0,22836.108168639024
-783.1967213114754,302.84383356811776,13.0,27184.27941421673
-805.4918032786885,320.6418063284959,13.0,30635.34294510003
-815.8,326.04789014294613,13.0,24976.54681406237
-828.5833333333334,321.7830165223488,12.0,25207.77729448554
-839.5833333333334,309.10242594037044,12.0,26684.999609616014
-843.0333333333333,304.8758745602691,12.0,28238.88034352829
-838.7333333333333,296.6703482917623,13.0,28992.242347063173
-815.6333333333333,295.8553118596243,14.0,30064.338304001572
-750.1147540983607,219.56873514789788,14.0,19912.394443926496
-748.983606557377,218.65621581574487,15.0,19922.32428508945
-742.4333333333333,214.5921221501127,15.0,19012.930677920933
-741.8166666666667,213.66808306862828,15.0,20513.34977898177
-743.7833333333333,217.4437162169149,14.0,22396.365034700186
-751.8666666666667,230.54504018858344,14.0,23238.418131696344
-738.4918032786885,160.85484984823742,15.0,24557.847660315976
-736.9508196721312,155.02463328631885,15.0,25053.935846284192
-733.0,153.69471550372344,17.0,25650.63926406972
-731.7,154.92883312454575,17.0,23734.12391524765
-715.0327868852459,255.8848977416082,18.0,17819.27518223296
-707.0655737704918,253.7175962579267,18.0,17372.5108345801
-705.2622950819672,251.75449279787028,17.0,18827.317032814073
-704.688524590164,251.31800382909864,17.0,19525.292286443982
-696.7666666666667,243.25208917682266,17.0,17802.214096251104
-686.2833333333333,243.59899368064356,17.0,17615.686955024677
-685.8333333333334,234.51973382970476,16.0,17651.917302579794
-705.6065573770492,190.17828380004894,13.0,17731.83672622751
-725.6065573770492,199.69060319950242,12.0,19445.815386346785
-732.2131147540983,205.87789750350143,11.0,20881.417316083403
-738.9016393442623,209.89229907366135,12.0,22103.27231444358
-758.7049180327868,204.6180243220335,12.0,22612.63958731613
-760.15,205.32209046601224,11.0,19212.52839078286
-760.4666666666667,205.4077624845003,12.0,18353.24650501541
-768.7377049180328,220.57621274180832,17.0,22716.614113445343
-752.6229508196722,213.39359186027673,17.0,22665.771209955077
-739.7540983606557,208.27619239670437,17.0,22676.97614296715
-723.983606557377,206.2268758465273,17.0,22941.024191538658
-796.6065573770492,145.26327468907704,16.0,18006.21670472016
-804.9672131147541,152.56667096372846,16.0,19377.88460651102
-813.7666666666667,154.49815173292168,16.0,17164.559434978855
-822.8333333333334,150.4871164659029,16.0,16832.393743735927
-906.0655737704918,176.63956715211677,14.0,16519.09936790047
-922.0327868852459,175.6352374381012,15.0,16485.08044148013
-931.7377049180328,171.85047843691007,15.0,16990.49869668589
-913.0833333333334,137.5563268466978,16.0,15784.246123081013
-902.6666666666666,96.43195643676542,15.0,16118.461079756424
-904.95,96.41601267424412,15.0,15548.77542416446
-894.9666666666667,106.62566399428528,14.0,13847.478253646956
95.1639344262295,328.3026482732188,14.0,33390.75907505888
38.083333333333336,336.275050698416,15.0,33002.35645732483
-52.68333333333333,397.7123538298614,14.0,42423.79264198427
-149.15,510.2109963861356,13.0,58375.20596932993
-207.05,514.5483594052815,13.0,64080.572669185785
152.9016393442623,254.07096626523835,12.0,52792.4671269967
144.66666666666666,266.88603477056563,11.0,43810.39485163433
105.76666666666667,328.85925898813036,11.0,41980.25626507026
28.633333333333333,476.14283454535877,10.0,46074.37237234459
-61.16393442622951,298.6800020378116,13.0,37012.13511322692
-108.91666666666667,275.7515362100857,13.0,31577.205813643814
-157.76666666666668,274.90042843829025,13.0,32153.651679882103
-248.46666666666667,305.8722754498827,13.0,38387.374420751235
-310.98333333333335,346.9170646166346,14.0,49200.15012226347
-346.15,363.45223551382924,14.0,52173.92375550478
204.62295081967213,161.29122057296118,12.0,45265.87990366239
185.62295081967213,216.3747632275642,12.0,40221.98290716076
125.9672131147541,393.9371243503379,12.0,46596.512721965766
41.53333333333333,527.3833667793814,13.0,52095.171452020375
-704.327868852459,382.52897549359517,11.0,53264.692062684175
-692.8524590163935,382.4857368417754,12.0,51571.52894353778
-669.0,369.0587125828807,11.0,42423.06407648213
-642.1333333333333,332.5076674136837,12.0,41488.523840485424
-644.6833333333333,332.2868485544112,13.0,41580.56172464324
-664.7666666666667,327.7033397585214,13.0,41210.23747108683
-564.4754098360655,271.18777032228616,12.0,33074.26833377753
-559.0655737704918,275.9982697054612,12.0,34049.04066748129
-561.8833333333333,277.118812766093,12.0,32483.71661388807
-568.4166666666666,268.5577710454287,12.0,34412.395247353365
-586.5166666666667,272.0216591662428,11.0,33847.06125942323
-633.35,286.9129847764533,11.0,33783.30747903147
55.26229508196721,547.8028813132152,9.0,61662.659571298405
-28.783333333333335,540.8283797924151,9.0,58918.40169025497
-110.95,543.4047424955608,8.0,61810.8865577021
-189.3,538.6191078427623,9.0,65145.41537509871
-263.25,516.222646571548,8.0,66588.97590609168
-334.71666666666664,486.35878703095545,10.0,65640.94853085856
-417.3666666666667,472.1732721034609,9.0,66504.79558413626
331.26229508196724,401.18859886221554,8.0,44256.830743926075
264.56666666666666,415.7775994714268,7.0,46446.61845129406
238.05,399.8990466355227,8.0,46683.19372837989
209.71666666666667,381.5424437580817,8.0,43780.73049441304
185.78333333333333,361.0194866239525,9.0,40157.232731469616
-728.016393442623,177.2521119949347,13.0,22857.920476130475
-732.6333333333333,176.0063414261606,12.0,18207.720963441818
-730.5333333333333,177.0458948659609,13.0,16121.648773143228
-718.8833333333333,175.82245700958933,12.0,13371.750911141195
-712.35,173.7904701069653,13.0,14143.103967816707
-709.0491803278688,168.98582986762366,15.0,17709.058698671277
-722.55,178.39286467419785,15.0,19039.21936133538
-729.4666666666667,176.66111312025885,15.0,19625.57839316678
-740.65,183.28446242566955,15.0,20058.220084709945
-759.4166666666666,204.3409154384462,14.0,21145.31203112361
-774.6,216.89545868920356,14.0,22283.616052078323
-747.672131147541,277.3243778227988,16.0,27709.260215670573
-804.8666666666667,295.7436089287852,14.0,25945.32422754521
-831.3833333333333,301.41942492517336,14.0,26128.24073310387
-842.8833333333333,305.1012996621869,14.0,25464.21145567129
-841.4166666666666,306.0856792722514,15.0,25686.92710038457
-844.8,303.40472419965164,14.0,26177.989153150404
-856.1666666666666,295.24979066696875,14.0,26504.17036953699
-844.1333333333333,286.8376699265438,15.0,26029.969258719724
-831.3666666666667,291.3561375514319,16.0,25560.385984757246
-856.5833333333334,268.6582272247689,16.0,25566.415080334657
-813.8852459016393,310.0551034241587,12.0,29083.86971911199
-814.9508196721312,311.197550784196,11.0,31073.660204166656
-811.5833333333334,312.5620094032898,11.0,32215.643715271726
-807.7166666666667,305.80370019925454,10.0,34114.72685433735
-690.8360655737705,200.42112878438945,14.0,29534.132729088917
-690.5245901639345,200.68290022945195,13.0,26057.54786159417
-676.4833333333333,194.0905709255919,13.0,21772.304605810343
-673.7333333333333,191.7615591184937,14.0,21678.0099980588
-713.0166666666667,218.79659440270595,14.0,23502.392614001383
-698.311475409836,234.92165006996194,17.0,21018.17228774116
-704.3770491803278,235.75314708080947,16.0,20801.856597301878
-693.6,211.87057370007756,15.0,15982.13310176975
-695.1,213.46636737434775,15.0,16099.677843576328
-696.05,214.10032111138926,15.0,16380.92199375467
-750.5409836065573,137.30360922870616,14.0,16411.197318476778
-748.6666666666666,137.9132174795279,14.0,13554.739549768597
-754.25,145.30354721524637,13.0,13557.682672995346
-752.2666666666667,143.98540049447917,13.0,13710.0288059394
-748.5833333333334,141.18017940049359,14.0,14254.523827183293
-751.55,143.63732395632178,13.0,14940.497142758613
-760.3166666666667,148.62228317300054,13.0,14627.829818725279
-862.639344262295,130.08824656613672,14.0,12981.375476666592
-845.2295081967213,138.0069365615453,15.0,13184.048496483514
-838.983606557377,134.32508790040586,15.0,12956.395295478662
-833.0666666666667,138.052510138554,14.0,11069.438529538424
-834.2166666666667,137.8933273303035,14.0,10612.593365262785
-821.1666666666666,141.87649167106187,13.0,10492.987359959354
-843.0983606557377,110.21821945101406,15.0,13494.599526417067
-840.4333333333333,107.64762989598155,15.0,12597.424420691932
-845.05,109.5961412033593,14.0,12105.029178547806
-857.0833333333334,103.31751895115477,14.0,11549.222530412317
-961.1803278688525,40.79718255971281,15.0,11314.407208346509
-970.2333333333333,49.87362919308047,14.0,9301.562026283982
-976.9333333333333,58.88261392144732,13.0,8477.493367043106
-983.0,62.938859220675425,14.0,7977.829276299855
-979.4166666666666,66.70689411314413,14.0,8097.737824766736
-970.3,82.16432721483616,13.0,9031.461604336755
-77.68852459016394,254.3735178622697,14.0,28252.726972862787
-118.47540983606558,283.0035397193549,15.0,29256.411467821803
-171.44262295081967,333.5506216448674,15.0,34262.44456259418
-235.6,380.8514671102108,15.0,30703.13680030519
-282.81666666666666,388.2027602369097,15.0,34738.7030301359
102.85245901639344,306.53231509723616,15.0,49746.20018245128
124.96666666666667,269.4643431369394,14.0,44145.257003044935
110.36666666666666,260.3804246781151,13.0,40641.08390245399
99.6,271.4228067057004,14.0,38021.02486463094
51.166666666666664,365.8976708802005,13.0,39278.04971629296
10.5,417.56059440517134,12.0,39095.83736156519
-23.852459016393443,269.1864997994534,14.0,38212.55760446746
-59.9,268.6508080513935,13.0,30498.04573486459
-119.71666666666667,324.6671162727893,13.0,33566.24241879112
-202.35,399.53614041786005,13.0,41159.52252354303
-278.9166666666667,451.8137998359747,14.0,52779.73839611233
-7.147540983606557,169.05754535510746,13.0,45532.48792088328
-6.1,169.27607627777766,12.0,28758.580026543168
-6.916666666666667,170.35730017296652,12.0,22528.794741016503
-48.65,251.00961634965302,11.0,23022.82997324364
-139.1,413.2780218367937,11.0,35348.16635223571
-238.38333333333333,527.1311693707955,10.0,58393.552904361124
-715.0327868852459,302.7885680764831,10.0,45108.4615733417
-701.9508196721312,314.67602002900594,11.0,43673.16562564399
-689.9166666666666,312.3129996049191,10.0,34894.681572329166
-673.0833333333334,299.5386058405308,11.0,36138.140234933
-653.7,286.69986048130545,11.0,35175.93695538758
-637.8666666666667,275.28146000452375,11.0,34474.835783960705
-410.4754098360656,196.95773088655235,13.0,33618.04146878553
-412.0983606557377,195.79804792459765,13.0,36013.59843052138
-420.7,198.96023890885002,13.0,32645.413910097228
-484.56666666666666,321.76380398602254,11.0,36548.859097338616
-528.7,369.44509289834485,12.0,37257.31006209533
154.13114754098362,592.2320512032878,6.0,64522.28468134338
71.90163934426229,610.6069462298949,6.0,68699.03269347308
-13.366666666666667,604.3429480757501,6.0,66525.64524181734
-87.76666666666667,592.6296866978194,5.0,67567.63094821492
-158.78333333333333,565.192565758688,6.0,65859.04081747812
-248.51666666666668,565.7653073983554,7.0,64409.13551632337
-327.4,527.7885056219646,6.0,67466.2004586405
485.9672131147541,396.37637219342025,11.0,42178.425418924235
418.91803278688525,455.57761193290736,10.0,47250.91799609609
346.0,496.23156556860295,9.0,50223.841936324374
331.8833333333333,489.42582317332716,9.0,50953.50833582761
315.28333333333336,479.8595312403644,8.0,48997.29937475544
293.6666666666667,469.1048449499915,8.0,44990.16036936195
222.18333333333334,504.07296071325055,7.0,42200.50065284007
174.4,495.4734167103889,8.0,47924.21053816953
-716.327868852459,231.1307004678022,13.0,26150.112424400773
-720.5737704918033,230.72227709538254,12.0,26272.742101552845
-700.4098360655738,228.93985014675587,13.0,26973.994309547626
-708.1166666666667,236.88900999319395,13.0,22899.435380022478
-721.5333333333333,245.21198085647356,12.0,21442.9132127766
-724.0833333333334,242.6124681920165,13.0,19873.179919882514
-688.9344262295082,141.7930689018515,15.0,14335.060835886767
-711.4,129.68143017924092,15.0,12461.367180692698
-726.0666666666667,163.5068669981648,14.0,14191.145758082923
-749.85,196.27445282902545,13.0,17566.51808969765
-765.0,196.69053527474745,13.0,16994.292033008292
-830.0983606557377,299.82277305637444,14.0,28773.74488591717
-845.327868852459,308.0963614063815,15.0,29333.598173969345
-864.75,311.73683479285324,14.0,22889.433686506545
-867.8833333333333,311.8210005578342,14.0,23479.505984080803
-880.7,292.477993474153,15.0,25090.5841037512
-883.0833333333334,287.64487895474326,15.0,26407.36065155556
-861.3333333333334,287.9283282732393,16.0,27704.20126018902
-853.45,290.22855505044066,16.0,28368.452305875748
-866.6833333333333,273.14541253495156,16.0,28599.08221892561
-831.327868852459,272.82869911245155,15.0,26737.499991621866
-842.655737704918,271.9280211684462,14.0,25526.37547907772
-849.983606557377,273.66411696015774,15.0,26015.34983864787
-844.0333333333333,271.78827339595716,14.0,25656.294623917005
-830.3333333333334,260.8776000775502,14.0,25702.942582529846
-732.7868852459017,153.64021360906554,13.0,24368.412046636808
-750.8196721311475,149.29808539138017,13.0,24364.986048996707
-753.7,156.26433800881549,13.0,22715.047725720906
-752.3,154.10746250587607,12.0,22984.927240137953
-760.3,159.23057704683063,13.0,22383.465601846452
-774.7166666666667,162.64748093824124,13.0,22743.979885550405
-773.7049180327868,284.4199933175651,14.0,21377.252854621784
-761.672131147541,278.01979651836655,14.0,20930.962847430492
-753.3666666666667,277.07598035356455,13.0,20794.530984690376
-753.6166666666667,277.4143166016411,13.0,21285.98697996476
-756.8524590163935,171.70713114893005,12.0,18095.80389216589
-764.4426229508197,179.1421749310356,13.0,18983.43444617512
-763.7377049180328,178.01067398824426,14.0,18270.322993564474
-770.3333333333334,182.54293254525695,13.0,17321.998676842162
-759.1,176.50445697866482,14.0,17346.949077345176
-791.2131147540983,185.00200395495042,13.0,19554.55362862026
-783.7377049180328,187.8705432933954,13.0,18690.638748893634
-774.25,188.88952900218337,13.0,14775.448693051241
-759.8,188.10208221424165,13.0,15209.046131181127
-828.5737704918033,125.48338783874266,10.0,13261.811837327765
-846.0655737704918,121.00533369256016,11.0,14538.740382758046
-863.2622950819672,116.96628372808478,11.0,15644.7082835694
-877.1,121.11753244954532,10.0,15463.689455436115
-870.8166666666667,112.34774759152445,10.0,15576.222406653866
-868.3166666666667,107.02172546834694,10.0,15423.902529896859
-878.55,100.59380779484722,9.0,15614.833454439451
-949.0983606557377,96.80836315959701,15.0,10875.989492993845
-961.3666666666667,101.6915215519738,14.0,9028.786593300902
-968.6333333333333,104.98523176565782,15.0,9459.691621911577
-968.7666666666667,106.57632111413034,16.0,10009.712412755902
-946.5166666666667,125.8867866599015,15.0,10195.784310537738
-914.7166666666667,157.29262450039488,16.0,14699.06215108572
103.42622950819673,340.99788274023695,13.0,64843.778140927374
56.233333333333334,361.1635532860732,13.0,50276.528258333565
-10.283333333333333,408.7242791771598,13.0,43712.23750064247
-104.38333333333334,472.84874578335183,12.0,45179.56531343191
-180.31666666666666,491.46676698995174,11.0,48073.85851727149
-237.53333333333333,484.1329523545733,11.0,48078.942013333566
42.57377049180328,307.88210746793675,11.0,54138.58144282655
37.114754098360656,314.20428242433616,11.0,50709.22709742214
26.183333333333334,332.9171314139435,12.0,48300.2222758737
-27.816666666666666,401.97522691772383,11.0,48177.404913080274
-89.53333333333333,540.438355000416,9.0,53794.437700158065
-144.96666666666667,619.8974906296112,9.0,58162.07311734786
-93.9672131147541,285.7263374430623,15.0,37076.36560755974
-132.81666666666666,278.23554120365156,13.0,31435.374999264226
-179.86666666666667,289.42578016172337,13.0,30588.37112941643
-255.76666666666668,374.3229606755227,13.0,35666.905249344054
-315.48333333333335,424.92420860143466,14.0,47215.74802793413
-362.1666666666667,426.5965762742229,14.0,49978.56660834026
-399.7,432.98653943665886,14.0,48251.95781149861
-444.7,443.11820469636916,13.0,46603.53469233154
-478.95,453.6348173365884,14.0,45066.34938646333
190.19672131147541,242.74744479904072,15.0,49694.34586055981
203.672131147541,183.93804385560216,15.0,45031.915791979256
202.71666666666667,187.55213423353933,16.0,34200.66837607723
187.33333333333334,231.7688263958052,15.0,31294.83853422511
